source,target,num_edges,timestamp
5711,5710,23555,1448140403.790745
6651,563,23554,1448140404.741144
6313,914,23553,1448140405.685298
3934,6366,23552,1448140406.624456
6651,6908,23551,1448140407.568486
2020,1996,23550,1448140408.526694
2482,167,23549,1448140409.466919
3620,392,23548,1448140410.406485
3620,630,23547,1448140411.355113
6908,392,23546,1448140412.313903
6908,563,23545,1448140413.260235
3937,560,23544,1448140414.204115
1373,1369,23543,1448140415.152212
1369,793,23542,1448140416.113542
5852,1250,23541,1448140417.053541
1490,168,23540,1448140417.996535
5851,1327,23539,1448140418.938355
5851,4608,23538,1448140419.892259
2134,1327,23537,1448140420.834396
6368,3014,23536,1448140421.775781
5851,673,23535,1448140422.718103
4173,5177,23534,1448140423.677770
6314,2000,23533,1448140424.613053
5810,914,23532,1448140425.559041
5565,306,23531,1448140426.497136
1545,4869,23530,1448140427.457315
4869,306,23529,1448140428.399023
5863,3933,23528,1448140429.342274
2575,1437,23527,1448140430.284195
7316,1037,23526,1448140431.238552
2844,306,23525,1448140432.180153
1037,2844,23524,1448140433.122527
2913,788,23523,1448140434.064611
1726,1693,23522,1448140435.022350
6313,5864,23521,1448140435.961975
6590,2673,23520,1448140436.904653
3985,102,23519,1448140437.844542
6022,2012,23518,1448140438.803710
6377,6320,23517,1448140439.740919
6252,1411,23516,1448140440.676019
7032,6905,23515,1448140441.616641
2848,1365,23514,1448140442.572873
2021,560,23513,1448140443.516793
6906,2251,23512,1448140444.454290
6183,2690,23511,1448140445.396247
6785,1437,23510,1448140446.350138
2575,1698,23509,1448140447.285305
2690,6182,23508,1448140448.222038
6786,5431,23507,1448140449.158665
3900,1363,23506,1448140450.113042
7316,2844,23505,1448140451.050964
7316,3900,23504,1448140451.989287
792,788,23503,1448140452.929684
5560,554,23502,1448140453.885389
1515,4658,23501,1448140454.826412
1515,883,23500,1448140455.763101
1568,7326,23499,1448140456.705919
4330,3410,23498,1448140457.660823
4330,472,23497,1448140458.594765
4658,5205,23496,1448140459.531510
2910,1547,23495,1448140460.467933
2679,118,23494,1448140461.424075
2679,4071,23493,1448140462.358855
6477,4071,23492,1448140463.297429
1873,420,23491,1448140464.229254
6539,4820,23490,1448140465.165834
6591,2012,23489,1448140466.116370
847,673,23488,1448140467.046101
117,6477,23487,1448140467.983782
4658,2816,23486,1448140468.922496
6654,3621,23485,1448140469.874055
168,6906,23484,1448140470.807308
4814,2210,23483,1448140471.746475
631,566,23482,1448140472.682802
566,6539,23481,1448140473.635500
