source,target,num_edges,timestamp
2913,291,23555,1447861665.626253
6412,869,23554,1447861709.423806
6651,563,23553,1447861753.543241
6908,392,23552,1447861796.806944
6825,4000,23551,1447861840.996271
6908,563,23550,1447861884.281150
2010,410,23549,1447861929.899199
6908,3620,23548,1447861973.127310
6824,6702,23547,1447862017.327638
5122,6337,23546,1447862061.049998
410,6824,23545,1447862105.442106
5698,6824,23544,1447862148.639014
6337,6824,23543,1447862192.479026
6424,111,23542,1447862237.024601
7140,6961,23541,1447862282.101691
2535,990,23540,1447862324.615405
305,2004,23539,1447862369.576897
6580,6579,23538,1447862413.549641
6579,5537,23537,1447862455.626155
6824,723,23536,1447862498.815218
4815,2667,23535,1447862543.343570
3940,394,23534,1447862587.078752
4957,1157,23533,1447862631.011554
3940,6588,23532,1447862673.840498
6312,629,23531,1447862717.348939
5023,349,23530,1447862760.064048
6702,6337,23529,1447862805.665272
6754,5120,23528,1447862847.697043
2021,629,23527,1447862891.512819
1909,622,23526,1447862935.837388
5179,3999,23525,1447862981.557913
5860,1918,23524,1447863026.004310
3934,3933,23523,1447863070.321285
1995,988,23522,1447863113.137115
5538,5293,23521,1447863159.444975
5399,5765,23520,1447863202.458064
1664,562,23519,1447863247.557960
6652,3619,23518,1447863290.589039
4807,2655,23517,1447863336.084585
5080,538,23516,1447863380.068984
6291,890,23515,1447863423.387912
4954,603,23514,1447863466.605672
6253,921,23513,1447863510.003776
605,4446,23512,1447863552.256798
3290,3105,23511,1447863596.855128
5765,4264,23510,1447863638.839796
760,759,23509,1447863682.675283
7093,5868,23508,1447863726.223961
4562,1152,23507,1447863769.594368
4376,3216,23506,1447863812.871947
4896,5081,23505,1447863857.001345
4957,4956,23504,1447863900.717365
7065,6479,23503,1447863943.345477
5048,3071,23502,1447863986.435615
6128,1126,23501,1447864031.286936
1161,1160,23500,1447864074.736339
6128,1161,23499,1447864118.067268
4960,1099,23498,1447864161.368326
6421,3982,23497,1447864205.486173
6425,4560,23496,1447864249.684290
4896,1124,23495,1447864292.803783
4352,1203,23494,1447864336.139539
4561,2,23493,1447864379.872843
7141,181,23492,1447864422.790447
5420,2655,23491,1447864466.188319
1415,1413,23490,1447864509.070668
3870,3680,23489,1447864553.982756
5882,1614,23488,1447864596.512073
1490,499,23487,1447864640.461089
6121,6059,23486,1447864683.747907
5082,731,23485,1447864728.968630
5046,5021,23484,1447864771.400898
6356,4898,23483,1447864814.710499
6356,539,23482,1447864858.670902
6467,3527,23481,1447864902.636306
5082,1095,23480,1447864946.192290
110,369,23479,1447864989.733721
1124,4352,23478,1447865033.260807
797,2916,23477,1447865077.859348
4255,1745,23476,1447865119.836834
2854,2336,23475,1447865162.282431
3105,4254,23474,1447865207.066753
2851,797,23473,1447865250.364975
7063,6483,23472,1447865292.669044
7063,4813,23471,1447865336.688477
5295,3870,23470,1447865379.044014
6121,6058,23469,1447865422.589492
1489,1155,23468,1447865465.002195
4177,4176,23467,1447865509.471947
4600,3080,23466,1447865552.046751
5420,836,23465,1447865596.104898
6714,6713,23464,1447865639.797965
6479,2086,23463,1447865681.491319
6434,485,23462,1447865724.301007
2851,1377,23461,1447865768.721081
5883,948,23460,1447865812.426061
4647,4117,23459,1447865855.531573
6254,1415,23458,1447865898.769961
6256,792,23457,1447865944.149908
4956,1099,23456,1447865986.716878
6906,627,23455,1447866029.560065
4886,4763,23454,1447866073.214262
4764,2504,23453,1447866117.965596
5420,3425,23452,1447866160.632896
4562,3,23451,1447866204.153857
834,369,23450,1447866248.470630
369,3930,23449,1447866291.769514
3082,111,23448,1447866334.734749
3930,176,23447,1447866378.195194
369,176,23446,1447866419.960541
176,834,23445,1447866464.713991
3080,369,23444,1447866506.498945
1092,1,23443,1447866551.376364
4446,1086,23442,1447866593.676273
6961,111,23441,1447866638.565708
5018,1157,23440,1447866681.832584
