source,target,num_edges,timestamp
5023,607,23555,1448262712.920589
2845,2844,23554,1448262713.867962
7315,2845,23553,1448262714.825233
1041,923,23552,1448262715.774941
2845,923,23551,1448262716.728425
2967,1041,23550,1448262717.680040
923,2844,23549,1448262718.648940
1041,2844,23548,1448262719.600030
5582,9,23547,1448262720.549373
5122,4601,23546,1448262721.497975
4599,5122,23545,1448262722.465305
2010,410,23544,1448262723.417725
837,5840,23543,1448262724.363814
605,4446,23542,1448262725.309049
1037,3900,23541,1448262726.275727
7316,1523,23540,1448262727.224823
4000,2510,23539,1448262728.170133
410,6824,23538,1448262729.117994
4764,4113,23537,1448262730.087877
2510,723,23536,1448262731.034211
305,2004,23535,1448262731.984013
5122,410,23534,1448262732.932030
6337,1010,23533,1448262733.901875
5122,2655,23532,1448262734.859315
4000,4113,23531,1448262735.810503
4764,4763,23530,1448262736.760264
4886,4763,23529,1448262737.719094
4176,2938,23528,1448262738.665112
1161,1160,23527,1448262739.608205
6356,1096,23526,1448262740.551862
5581,6356,23525,1448262741.518203
5581,5081,23524,1448262742.463474
5083,4354,23523,1448262743.406020
2395,5587,23522,1448262744.350863
4354,5020,23521,1448262745.315400
6825,6701,23520,1448262746.258848
5844,625,23519,1448262747.202648
3885,5844,23518,1448262748.149226
5697,5699,23517,1448262749.107293
6702,5698,23516,1448262750.051124
6702,5699,23515,1448262750.995396
2263,1012,23514,1448262751.941945
4354,6076,23513,1448262752.904702
2874,2451,23512,1448262753.848152
7113,3321,23511,1448262754.790405
718,2046,23510,1448262755.731074
1505,718,23509,1448262756.691359
5887,2046,23508,1448262757.628826
1524,541,23507,1448262758.568687
1922,1413,23506,1448262759.509987
2451,2831,23505,1448262760.472418
4960,1099,23504,1448262761.413755
4957,535,23503,1448262762.352471
2912,312,23502,1448262763.295264
7329,2011,23501,1448262764.252360
2604,444,23500,1448262765.192084
3776,3775,23499,1448262766.129828
1877,2912,23498,1448262767.067660
3776,677,23497,1448262768.028442
5695,6701,23496,1448262768.974329
598,1,23495,1448262769.914851
5496,5495,23494,1448262770.858276
6375,920,23493,1448262771.818739
1872,305,23492,1448262772.756876
7316,3900,23491,1448262773.698862
7315,1523,23490,1448262774.641368
922,2004,23489,1448262775.601480
2004,1414,23488,1448262776.542646
6375,6254,23487,1448262777.480057
6340,8,23486,1448262778.420066
