source,target,num_edges,timestamp
305,2004,23555,1448089910.182796
4869,306,23554,1448089911.060466
1545,4869,23553,1448089911.932259
1037,2844,23552,1448089912.803691
2967,1041,23551,1448089913.679057
7316,2844,23550,1448089914.585677
7316,1523,23549,1448089915.469680
6290,760,23548,1448089916.345458
7095,7093,23547,1448089917.219262
7093,760,23546,1448089918.110708
4957,1157,23545,1448089918.985677
1597,8,23544,1448089919.863270
7315,2845,23543,1448089920.734289
923,2844,23542,1448089921.624059
4957,535,23541,1448089922.499912
563,103,23540,1448089923.374301
6651,563,23539,1448089924.252715
1041,2844,23538,1448089925.140586
4353,1203,23537,1448089926.015578
2604,677,23536,1448089926.890805
1597,4951,23535,1448089927.767010
6074,3838,23534,1448089928.655163
111,181,23533,1448089929.532556
4351,3712,23532,1448089930.414457
6374,5586,23531,1448089931.284687
4953,4,23530,1448089932.170968
2780,1566,23529,1448089933.045650
3824,3767,23528,1448089933.917769
1125,348,23527,1448089934.790051
4954,603,23526,1448089935.679755
605,4446,23525,1448089936.552092
5080,1160,23524,1448089937.423810
2783,2782,23523,1448089938.301397
3712,605,23522,1448089939.192336
2845,923,23521,1448089940.067044
1597,603,23520,1448089940.940545
1124,4352,23519,1448089941.810625
2004,6256,23518,1448089942.698454
6254,1415,23517,1448089943.569752
7316,1037,23516,1448089944.443181
3931,386,23515,1448089945.315631
1088,533,23514,1448089946.203472
7174,292,23513,1448089947.066533
4961,1599,23512,1448089947.936886
1088,4953,23511,1448089948.805685
6772,1436,23510,1448089949.695261
6446,6336,23509,1448089950.564281
2063,2044,23508,1448089951.428176
392,103,23507,1448089952.294839
2779,1565,23506,1448089953.176845
3776,444,23505,1448089954.048640
4277,3783,23504,1448089954.919202
5588,2395,23503,1448089955.788869
4278,2029,23502,1448089956.674403
3945,6075,23501,1448089957.547772
3785,6075,23500,1448089958.418425
6075,2029,23499,1448089959.287955
2787,2258,23498,1448089960.172487
6424,111,23497,1448089961.047159
97,2724,23496,1448089961.916567
2451,1799,23495,1448089962.784389
2448,1792,23494,1448089963.670474
6770,290,23493,1448089964.539212
6654,3621,23492,1448089965.406644
4805,4803,23491,1448089966.275674
6654,3011,23490,1448089967.145039
6308,283,23489,1448089968.029762
3767,2783,23488,1448089968.900019
3825,3767,23487,1448089969.767609
3825,2782,23486,1448089970.635931
2784,339,23485,1448089971.522396
3836,2244,23484,1448089972.395456
6451,3472,23483,1448089973.262855
5373,1371,23482,1448089974.129214
5565,1037,23481,1448089975.015561
7093,5868,23480,1448089975.886699
7095,6333,23479,1448089976.754406
7095,5117,23478,1448089977.624236
6333,1950,23477,1448089978.507742
7095,6289,23476,1448089979.379163
6333,5117,23475,1448089980.249408
1899,7095,23474,1448089981.114219
6290,6289,23473,1448089981.999776
6333,6290,23472,1448089982.862950
624,14,23471,1448089983.731404
6563,5014,23470,1448089984.599301
2779,620,23469,1448089985.482112
2132,668,23468,1448089986.351676
475,294,23467,1448089987.218083
6653,6650,23466,1448089988.086417
620,1565,23465,1448089988.974952
5013,3472,23464,1448089989.840365
7047,5160,23463,1448089990.711414
3473,2778,23462,1448089991.580202
2244,2061,23461,1448089992.468287
2456,720,23460,1448089993.334977
2048,41,23459,1448089994.204064
2048,190,23458,1448089995.070129
3795,748,23457,1448089995.960376
2974,3658,23456,1448089996.825660
6777,2978,23455,1448089997.695085
6327,2046,23454,1448089998.563723
2004,1415,23453,1448089999.449556
2970,6384,23452,1448090000.319803
5494,190,23451,1448090001.184983
5374,740,23450,1448090002.053598
5565,2907,23449,1448090002.936836
