source,target,num_edges,timestamp
1373,1369,23555,1448183346.606823
5578,5072,23554,1448183347.550008
5073,1726,23553,1448183348.492237
6306,6116,23552,1448183349.432844
5079,4903,23551,1448183350.377861
3900,1363,23550,1448183351.339877
374,1417,23549,1448183352.278798
6257,374,23548,1448183353.223887
2042,1417,23547,1448183354.164463
7316,374,23546,1448183355.119275
4931,1363,23545,1448183356.060808
7316,1417,23544,1448183357.000867
2845,1363,23543,1448183357.944772
6071,5077,23542,1448183358.904252
1037,2844,23541,1448183359.847219
6625,6071,23540,1448183360.792738
6378,4903,23539,1448183361.731340
1417,1363,23538,1448183362.689923
4902,1417,23537,1448183363.627900
6257,4902,23536,1448183364.572448
1416,6257,23535,1448183365.512252
7105,6401,23534,1448183366.467392
2907,1448,23533,1448183367.408950
6073,6378,23532,1448183368.347843
6378,1727,23531,1448183369.288714
5658,1282,23530,1448183370.241363
5757,1297,23529,1448183371.179802
5759,3806,23528,1448183372.118320
5757,3806,23527,1448183373.061792
6185,2468,23526,1448183374.022127
6305,5142,23525,1448183374.963180
6305,4613,23524,1448183375.903578
6118,5062,23523,1448183376.843773
6306,5062,23522,1448183377.808176
6184,3151,23521,1448183378.745257
2402,1045,23520,1448183379.686354
6184,5303,23519,1448183380.621315
3151,1436,23518,1448183381.579291
5759,3151,23517,1448183382.516013
6141,1545,23516,1448183383.451882
6185,3806,23515,1448183384.387980
2468,2463,23514,1448183385.344613
6304,4690,23513,1448183386.279701
6846,2403,23512,1448183387.216170
1045,5947,23511,1448183388.152737
5658,4690,23510,1448183389.111365
6029,2338,23509,1448183390.048376
1371,1543,23508,1448183390.984127
1543,419,23507,1448183391.921946
4902,6378,23506,1448183392.881831
3900,1448,23505,1448183393.820491
3904,2047,23504,1448183394.760454
6401,787,23503,1448183395.694939
5495,970,23502,1448183396.656493
6401,5495,23501,1448183397.592036
5513,2047,23500,1448183398.533923
7049,3138,23499,1448183399.471316
7056,2402,23498,1448183400.431277
6536,5540,23497,1448183401.367850
3527,3144,23496,1448183402.305255
5071,3527,23495,1448183403.242914
7242,6467,23494,1448183404.200883
7241,732,23493,1448183405.132939
7054,1364,23492,1448183406.072268
5584,349,23491,1448183407.010187
3905,2914,23490,1448183407.952271
6120,5145,23489,1448183408.900290
2463,2402,23488,1448183409.833128
2242,554,23487,1448183410.774429
167,103,23486,1448183411.713436
2500,831,23485,1448183412.677275
2043,6378,23484,1448183413.615113
7105,970,23483,1448183414.551318
970,5078,23482,1448183415.487494
6073,970,23481,1448183416.446697
7054,970,23480,1448183417.387924
605,349,23479,1448183418.326687
6048,554,23478,1448183419.268851
554,7325,23477,1448183420.230080
392,563,23476,1448183421.169309
7056,7198,23475,1448183422.108488
5947,2150,23474,1448183423.049929
7326,7325,23473,1448183424.002024
7326,3521,23472,1448183424.935622
3522,3521,23471,1448183425.872321
1228,1227,23470,1448183426.806814
5963,2150,23469,1448183427.764075
6651,563,23468,1448183428.705279
7188,2511,23467,1448183429.640323
5502,1448,23466,1448183430.577687
6121,6600,23465,1448183431.532225
6908,6955,23464,1448183432.466792
6185,2463,23463,1448183433.405397
6185,6994,23462,1448183434.340747
3410,99,23461,1448183435.295278
2242,1227,23460,1448183436.231457
6285,3410,23459,1448183437.165019
5728,3649,23458,1448183438.099313
4957,4956,23457,1448183439.049582
4901,541,23456,1448183439.986739
6067,2462,23455,1448183440.919588
6131,2462,23454,1448183441.855626
6260,5728,23453,1448183442.806920
6131,6068,23452,1448183443.742245
6291,1057,23451,1448183444.679822
6685,1951,23450,1448183445.615156
2651,953,23449,1448183446.568177
5540,5295,23448,1448183447.501100
2338,3362,23447,1448183448.439221
6846,1246,23446,1448183449.381673
6994,2464,23445,1448183450.336599
6845,3135,23444,1448183451.269647
6783,1246,23443,1448183452.204394
5657,1877,23442,1448183453.139142
793,1373,23441,1448183454.093382
5286,3111,23440,1448183455.033057
6256,305,23439,1448183455.963106
1369,739,23438,1448183456.898594
5582,9,23437,1448183457.854999
5730,3111,23436,1448183458.790375
3120,813,23435,1448183459.726490
5657,2912,23434,1448183460.662589
2484,813,23433,1448183461.615869
3111,1392,23432,1448183462.548460
3110,1391,23431,1448183463.484878
6113,6302,23430,1448183464.416238
2914,1373,23429,1448183465.365760
5730,5286,23428,1448183466.301256
6289,1057,23427,1448183467.236383
3117,1281,23426,1448183468.174946
5286,632,23425,1448183469.125621
6955,6651,23424,1448183470.061378
6598,1571,23423,1448183470.999556
4239,3133,23422,1448183471.940811
6827,6598,23421,1448183472.890334
48,4072,23420,1448183473.825083
3138,6461,23419,1448183474.767731
4690,1282,23418,1448183475.702635
5747,5180,23417,1448183476.653421
6598,5180,23416,1448183477.585128
6307,282,23415,1448183478.520116
6118,282,23414,1448183479.451632
6119,5658,23413,1448183480.406294
4901,9,23412,1448183481.342996
6541,1254,23411,1448183482.279246
1293,1255,23410,1448183483.217482
1255,1295,23409,1448183484.168270
1294,288,23408,1448183485.102256
5064,281,23407,1448183486.031943
3680,838,23406,1448183486.969723
3010,668,23405,1448183487.921484
6762,3111,23404,1448183488.857198
1876,419,23403,1448183489.790805
5060,281,23402,1448183490.726604
4960,1099,23401,1448183491.678148
6764,4520,23400,1448183492.616257
1392,1337,23399,1448183493.550090
4520,1392,23398,1448183494.489012
6375,1098,23397,1448183495.443445
4347,6131,23396,1448183496.381824
7166,4515,23395,1448183497.320503
7243,5727,23394,1448183498.262580
5727,5074,23393,1448183499.221969
1908,2010,23392,1448183500.161084
7054,6626,23391,1448183501.091951
4798,2654,23390,1448183502.025959
3300,2488,23389,1448183502.974489
3709,3260,23388,1448183503.910563
6062,4343,23387,1448183504.840113
7049,6460,23386,1448183505.778221
4042,2485,23385,1448183506.729832
3063,1135,23384,1448183507.663308
3379,1642,23383,1448183508.596663
6910,567,23382,1448183509.530427
4559,976,23381,1448183510.482957
5823,4043,23380,1448183511.412379
4550,4552,23379,1448183512.344360
5823,567,23378,1448183513.281395
6969,3988,23377,1448183514.232194
813,912,23376,1448183515.167380
5341,2553,23375,1448183516.101390
6016,1326,23374,1448183517.031580
5985,1450,23373,1448183517.984039
6651,3935,23372,1448183518.921058
1088,4,23371,1448183519.859205
4264,5585,23370,1448183520.792913
6017,5295,23369,1448183521.739751
6589,2669,23368,1448183522.671816
5529,784,23367,1448183523.604769
6115,1404,23366,1448183524.540649
6309,1283,23365,1448183525.489024
1873,420,23364,1448183526.420285
5138,851,23363,1448183527.357125
5373,1543,23362,1448183528.292105
6113,5138,23361,1448183529.249014
1099,6375,23360,1448183530.184862
306,1448,23359,1448183531.117079
3900,2907,23358,1448183532.067875
6421,3982,23357,1448183533.003748
2010,622,23356,1448183533.947712
2907,5513,23355,1448183534.876682
4807,622,23354,1448183535.810711
349,607,23353,1448183536.745560
5074,1694,23352,1448183537.692703
1909,2655,23351,1448183538.626387
4896,5081,23350,1448183539.561267
4168,4764,23349,1448183540.494072
4168,2938,23348,1448183541.442794
5347,3997,23347,1448183542.375064
3164,826,23346,1448183543.306467
6685,826,23345,1448183544.237270
1126,4896,23344,1448183545.180440
4515,736,23343,1448183546.110643
6125,7243,23342,1448183547.043820
5118,7105,23341,1448183547.971994
5443,736,23340,1448183548.920269
3133,2941,23339,1448183549.853187
1399,6783,23338,1448183550.787157
791,790,23337,1448183551.719874
3011,2612,23336,1448183552.668209
1684,1399,23335,1448183553.601423
6599,2565,23334,1448183554.529613
1609,554,23333,1448183555.460210
3521,767,23332,1448183556.409656
7325,2242,23331,1448183557.342315
7325,1609,23330,1448183558.276201
2729,1086,23329,1448183559.205866
7327,7097,23328,1448183560.153312
761,3522,23327,1448183561.084128
6173,3128,23326,1448183562.015444
6285,884,23325,1448183562.945419
1612,1227,23324,1448183563.891704
4896,4351,23323,1448183564.823787
7165,3716,23322,1448183565.752859
5895,3650,23321,1448183566.684790
3716,1582,23320,1448183567.632652
7244,4681,23319,1448183568.564842
4681,6260,23318,1448183569.493939
6340,5023,23317,1448183570.423558
4312,5327,23316,1448183571.369757
2854,2336,23315,1448183572.298874
2180,1745,23314,1448183573.228400
5879,2653,23313,1448183574.162515
6048,5880,23312,1448183575.108627
7095,6333,23311,1448183576.039076
1253,165,23310,1448183576.967931
1370,1373,23309,1448183577.898329
6310,289,23308,1448183578.843740
3897,1294,23307,1448183579.774620
1292,1291,23306,1448183580.699670
5548,1234,23305,1448183581.629533
6056,5066,23304,1448183582.574843
6311,5063,23303,1448183583.504893
5660,1290,23302,1448183584.433328
6302,3117,23301,1448183585.363819
3905,418,23300,1448183586.311730
6771,6060,23299,1448183587.241828
887,885,23298,1448183588.169780
5114,2653,23297,1448183589.098502
5882,1613,23296,1448183590.048141
5880,5114,23295,1448183590.980145
6222,621,23294,1448183591.910701
949,891,23293,1448183592.840348
6453,553,23292,1448183593.787637
2242,761,23291,1448183594.720180
761,5114,23290,1448183595.648963
5023,4346,23289,1448183596.578093
4869,4688,23288,1448183597.521515
2712,1038,23287,1448183598.449032
5565,2846,23286,1448183599.368500
5565,5502,23285,1448183600.294981
2049,1038,23284,1448183601.240459
4688,1544,23283,1448183602.168610
1694,7243,23282,1448183603.096592
4288,5227,23281,1448183604.024350
5894,3527,23280,1448183604.967490
7242,732,23279,1448183605.896798
5073,4288,23278,1448183606.825660
6126,1693,23277,1448183607.750632
1726,1693,23276,1448183608.696126
4954,597,23275,1448183609.623091
6411,3009,23274,1448183610.552230
6898,4552,23273,1448183611.478043
6318,2003,23272,1448183612.419472
6536,5295,23271,1448183613.346659
3151,3806,23270,1448183614.268880
6361,4716,23269,1448183615.198941
5303,2468,23268,1448183616.141524
6304,5658,23267,1448183617.069897
6060,5069,23266,1448183617.991612
2846,2844,23265,1448183618.912617
4688,1037,23264,1448183619.848927
6309,5145,23263,1448183620.773039
5565,2907,23262,1448183621.699169
1919,3984,23261,1448183622.623523
420,418,23260,1448183623.561763
5060,1293,23259,1448183624.483890
6591,1253,23258,1448183625.405931
626,87,23257,1448183626.328761
5819,5733,23256,1448183627.265354
7190,5851,23255,1448183628.188916
5851,5710,23254,1448183629.113498
6823,4112,23253,1448183630.036607
1409,2020,23252,1448183630.973147
6366,1996,23251,1448183631.895013
4351,605,23250,1448183632.815574
6313,1409,23249,1448183633.738037
6591,6020,23248,1448183634.675880
6947,5128,23247,1448183635.599781
1368,790,23246,1448183636.519737
1040,789,23245,1448183637.445057
558,390,23244,1448183638.383618
2048,41,23243,1448183639.305246
2047,6052,23242,1448183640.221963
5080,1160,23241,1448183641.144715
6626,5513,23240,1448183642.084695
4901,540,23239,1448183643.005867
5024,540,23238,1448183643.925084
5513,1448,23237,1448183644.841973
6128,1126,23236,1448183645.781766
187,431,23235,1448183646.705415
4172,3994,23234,1448183647.626656
5585,4262,23233,1448183648.548098
6129,5585,23232,1448183649.486498
5349,5180,23231,1448183650.408800
3663,3530,23230,1448183651.328832
2967,2845,23229,1448183652.252354
5583,3712,23228,1448183653.191137
4722,4173,23227,1448183654.111361
1904,4341,23226,1448183655.034389
6688,953,23225,1448183655.960971
