source,target,num_edges,timestamp
5703,5648,23555,1448277007.828326
6423,5694,23554,1448277008.736262
6705,5842,23553,1448277009.640064
1414,922,23552,1448277010.538770
922,2004,23551,1448277011.439836
6421,3982,23550,1448277012.358988
6375,6254,23549,1448277013.260301
1923,920,23548,1448277014.159752
4346,920,23547,1448277015.069050
1872,306,23546,1448277015.983907
1545,306,23545,1448277016.888612
2967,1041,23544,1448277017.785697
2913,792,23543,1448277018.685224
1546,1545,23542,1448277019.603597
6356,1096,23541,1448277020.500571
5581,6356,23540,1448277021.404703
557,840,23539,1448277022.310344
608,6356,23538,1448277023.226165
1524,607,23537,1448277024.132285
5023,607,23536,1448277025.024903
1524,541,23535,1448277025.921625
6378,11,23534,1448277026.832986
1524,11,23533,1448277027.732119
3890,5125,23532,1448277028.624879
5584,349,23531,1448277029.520741
5023,349,23530,1448277030.439665
1995,988,23529,1448277031.336629
5701,6703,23528,1448277032.236497
6706,840,23527,1448277033.132605
4961,5128,23526,1448277034.043927
1995,1098,23525,1448277034.941146
4957,535,23524,1448277035.840650
3892,166,23523,1448277036.737946
5702,835,23522,1448277037.653395
6706,4605,23521,1448277038.554601
840,841,23520,1448277039.457606
4346,6340,23519,1448277040.354341
5027,166,23518,1448277041.267226
5841,836,23517,1448277042.165359
5694,3884,23516,1448277043.063487
5848,3889,23515,1448277043.965888
6705,5694,23514,1448277044.875732
6961,6421,23513,1448277045.768703
5420,177,23512,1448277046.666106
5121,3425,23511,1448277047.563663
5419,3425,23510,1448277048.478523
4562,1152,23509,1448277049.380345
7187,7186,23508,1448277050.268604
6824,723,23507,1448277051.159658
5699,5698,23506,1448277052.075777
5083,4354,23505,1448277052.972463
1877,312,23504,1448277053.869838
418,1877,23503,1448277054.770017
4354,5020,23502,1448277055.689623
6702,5698,23501,1448277056.589042
2010,622,23500,1448277057.483083
4599,2010,23499,1448277058.382224
5139,4614,23498,1448277059.293474
6308,5659,23497,1448277060.189111
1415,1413,23496,1448277061.083538
6707,1253,23495,1448277061.986990
389,6591,23494,1448277062.913853
6947,166,23493,1448277063.816166
2510,723,23492,1448277064.718236
6754,5120,23491,1448277065.620263
5698,723,23490,1448277066.520719
4174,4110,23489,1448277067.440529
3551,953,23488,1448277068.338898
6751,1960,23487,1448277069.233687
1960,899,23486,1448277070.129459
6823,4112,23485,1448277071.046457
4066,6960,23484,1448277071.941362
5428,1544,23483,1448277072.839668
1546,1873,23482,1448277073.742424
788,6256,23481,1448277074.663739
7316,1037,23480,1448277075.564924
6256,305,23479,1448277076.463306
1041,6256,23478,1448277077.359819
1041,923,23477,1448277078.265438
7315,923,23476,1448277079.162485
5373,1371,23475,1448277080.060113
792,788,23474,1448277080.958155
1545,792,23473,1448277081.876067
2845,2844,23472,1448277082.776270
788,414,23471,1448277083.677769
1876,1543,23470,1448277084.575543
3939,6022,23469,1448277085.488710
5128,5027,23468,1448277086.380695
4960,1098,23467,1448277087.275133
1037,2844,23466,1448277088.168333
6424,3982,23465,1448277089.083084
533,1526,23464,1448277089.976457
4354,6076,23463,1448277090.880861
4341,2649,23462,1448277091.777281
