source,target,num_edges,timestamp
5657,1877,23555,1448216483.120602
6366,1996,23554,1448216484.075637
5139,4614,23553,1448216485.016708
3011,2612,23552,1448216485.963574
2911,789,23551,1448216486.900675
1367,789,23550,1448216487.864175
6366,1979,23549,1448216488.804919
6658,3015,23548,1448216489.750701
2611,106,23547,1448216490.695292
1726,1693,23546,1448216491.658860
3009,2610,23545,1448216492.600840
5578,5072,23544,1448216493.544844
6125,5073,23543,1448216494.492282
5073,1726,23542,1448216495.453349
5073,4288,23541,1448216496.395321
5079,4903,23540,1448216497.339315
1545,4869,23539,1448216498.281219
3900,4869,23538,1448216499.242301
4869,4688,23537,1448216500.183937
1545,1037,23536,1448216501.131693
5565,3900,23535,1448216502.071968
2844,306,23534,1448216503.027298
7216,4931,23533,1448216503.967112
1916,989,23532,1448216504.903521
5378,1410,23531,1448216505.846626
5817,2610,23530,1448216506.802244
6950,3009,23529,1448216507.742193
5817,170,23528,1448216508.685374
3985,3009,23527,1448216509.630167
6305,4613,23526,1448216510.597901
6305,5142,23525,1448216511.543188
6367,990,23524,1448216512.482461
1373,1369,23523,1448216513.424149
2535,1915,23522,1448216514.383072
6318,2003,23521,1448216515.324506
5658,1282,23520,1448216516.268292
6526,5822,23519,1448216517.212638
7187,7186,23518,1448216518.172284
6304,4690,23517,1448216519.113932
7186,4817,23516,1448216520.055722
6304,5658,23515,1448216520.995291
4690,4342,23514,1448216521.956570
6115,1404,23513,1448216522.896363
6307,282,23512,1448216523.838399
6310,289,23511,1448216524.777856
6117,5658,23510,1448216525.737425
6712,5131,23509,1448216526.674132
6310,6119,23508,1448216527.614375
1294,288,23507,1448216528.554106
6298,2651,23506,1448216529.515905
5822,4154,23505,1448216530.456720
6950,5817,23504,1448216531.398295
2610,171,23503,1448216532.339477
3890,5125,23502,1448216533.311458
4609,849,23501,1448216534.253560
1088,533,23500,1448216535.192105
6298,4340,23499,1448216536.134421
7316,1417,23498,1448216537.096671
166,5128,23497,1448216538.039365
1919,3984,23496,1448216538.988174
6018,5134,23495,1448216539.927547
5529,6523,23494,1448216540.884352
3984,1409,23493,1448216541.825269
554,5880,23492,1448216542.764204
