source,target,num_edges,timestamp
1872,313,23555,1448036816.849061
6413,844,23554,1448036817.785115
2163,844,23553,1448036818.722907
6948,6413,23552,1448036819.685382
1876,419,23551,1448036820.620234
1956,899,23550,1448036821.556074
6822,4768,23549,1448036822.492007
4804,3834,23548,1448036823.444290
7329,1497,23547,1448036824.376790
7329,1963,23546,1448036825.304606
3551,953,23545,1448036826.247767
3550,2501,23544,1448036827.202537
6536,5540,23543,1448036828.144668
7112,2874,23542,1448036829.077408
1497,198,23541,1448036830.010971
2004,6378,23540,1448036830.964703
1872,2967,23539,1448036831.936039
2967,305,23538,1448036832.933613
4869,306,23537,1448036833.866856
1543,6141,23536,1448036834.820596
2501,4756,23535,1448036835.757282
5815,394,23534,1448036836.696251
6822,2515,23533,1448036837.632657
2654,898,23532,1448036838.587349
6751,4799,23531,1448036839.524729
1961,901,23530,1448036840.459171
3900,4869,23529,1448036841.393671
5565,1037,23528,1448036842.346597
5565,2846,23527,1448036843.275073
6749,899,23526,1448036844.207886
1960,6749,23525,1448036845.145891
1962,7329,23524,1448036846.091433
5697,5699,23523,1448036847.019632
5697,7031,23522,1448036847.964365
4175,3551,23521,1448036848.897431
4756,3676,23520,1448036849.847345
6358,6357,23519,1448036850.782239
4176,2938,23518,1448036851.719191
6688,953,23517,1448036852.649137
4885,4101,23516,1448036853.594357
4761,4715,23515,1448036854.529964
4716,953,23514,1448036855.468010
4801,4800,23513,1448036856.402514
4764,2938,23512,1448036857.357028
165,6948,23511,1448036858.288955
1417,2845,23510,1448036859.217163
5046,4323,23509,1448036860.149713
4323,5020,23508,1448036861.106796
6016,5295,23507,1448036862.038107
5295,1326,23506,1448036862.976786
6539,1251,23505,1448036863.917430
2844,1417,23504,1448036864.865028
2845,2844,23503,1448036865.792648
6647,2791,23502,1448036866.735567
5740,896,23501,1448036867.664486
1957,896,23500,1448036868.612364
5740,1017,23499,1448036869.547193
1017,896,23498,1448036870.480659
7329,2011,23497,1448036871.455166
369,3930,23496,1448036872.441615
6446,3242,23495,1448036873.363972
6446,3833,23494,1448036874.300846
2604,677,23493,1448036875.227434
3241,198,23492,1448036876.173644
6420,2247,23491,1448036877.097437
6421,3982,23490,1448036878.032237
4063,178,23489,1448036878.970163
6423,6421,23488,1448036879.909600
385,4063,23487,1448036880.834027
6705,6421,23486,1448036881.760697
7139,2247,23485,1448036882.687307
7139,3079,23484,1448036883.634690
4805,1962,23483,1448036884.568694
5020,539,23482,1448036885.498486
5046,5020,23481,1448036886.429655
4164,2391,23480,1448036887.370139
5046,539,23479,1448036888.300896
7316,3900,23478,1448036889.227974
1872,306,23477,1448036890.154062
2391,4882,23476,1448036891.106589
5295,3870,23475,1448036892.031322
5985,450,23474,1448036892.955613
3870,450,23473,1448036893.881383
4066,6960,23472,1448036894.820329
180,4067,23471,1448036895.744921
3680,450,23470,1448036896.670007
2967,2845,23469,1448036897.596877
912,450,23468,1448036898.538370
6017,3680,23467,1448036899.461803
6536,2553,23466,1448036900.386777
1326,5540,23465,1448036901.309067
133,5341,23464,1448036902.247776
6798,5341,23463,1448036903.170919
4323,4882,23462,1448036904.096673
1369,793,23461,1448036905.015843
4882,4454,23460,1448036905.956202
2845,923,23459,1448036906.879553
6295,950,23458,1448036907.810226
6959,110,23457,1448036908.733784
4066,3081,23456,1448036909.679533
4701,4295,23455,1448036910.611123
5420,3080,23454,1448036911.536598
4805,907,23453,1448036912.460582
3930,176,23452,1448036913.411242
6752,959,23451,1448036914.345434
3016,176,23450,1448036915.269286
4495,658,23449,1448036916.195140
834,369,23448,1448036917.144805
6357,893,23447,1448036918.068296
975,70,23446,1448036918.996631
2161,658,23445,1448036919.926351
369,176,23444,1448036920.926449
841,843,23443,1448036921.851969
2010,4601,23442,1448036922.772977
906,4806,23441,1448036923.694608
5122,4601,23440,1448036924.635544
3424,4807,23439,1448036925.557428
166,5128,23438,1448036926.483944
6947,5128,23437,1448036927.405786
1960,899,23436,1448036928.344581
5698,723,23435,1448036929.267212
3675,352,23434,1448036930.190227
7211,5609,23433,1448036931.117206
431,4295,23432,1448036932.061700
192,4701,23431,1448036932.983528
433,187,23430,1448036933.910011
4468,1065,23429,1448036934.836471
3120,2484,23428,1448036935.777811
2557,6762,23427,1448036936.702113
311,310,23426,1448036937.624544
5985,912,23425,1448036938.547271
4798,898,23424,1448036939.489834
417,311,23423,1448036940.410233
4688,1037,23422,1448036941.337085
5656,5137,23421,1448036942.261482
7031,6703,23420,1448036943.181444
369,4600,23419,1448036944.120535
6720,6386,23418,1448036945.038370
1924,924,23417,1448036945.964412
6485,4295,23416,1448036946.888019
1622,3406,23415,1448036947.834076
794,740,23414,1448036948.757399
41,794,23413,1448036949.681798
3616,164,23412,1448036950.603855
4506,4496,23411,1448036951.544970
687,4546,23410,1448036952.469892
1069,70,23409,1448036953.537470
826,1951,23408,1448036954.461388
1903,6051,23407,1448036955.399840
5562,2602,23406,1448036956.316965
4761,4102,23405,1448036957.238837
2484,813,23404,1448036958.157112
4869,2844,23403,1448036959.097716
4103,4102,23402,1448036960.015081
4886,4718,23401,1448036960.938254
4757,4712,23400,1448036961.860333
6358,4712,23399,1448036962.801093
5745,5645,23398,1448036963.721305
1087,4,23397,1448036964.643209
1599,1526,23396,1448036965.562825
6908,6955,23395,1448036966.498339
1526,1088,23394,1448036967.414148
5,4,23393,1448036968.336068
4757,6360,23392,1448036969.251995
6360,6358,23391,1448036970.187655
1474,5505,23390,1448036971.105503
1981,1474,23389,1448036972.027343
1474,1471,23388,1448036972.941474
2579,1471,23387,1448036973.874010
6888,975,23386,1448036974.792374
5506,6888,23385,1448036975.716061
1981,975,23384,1448036976.642653
3892,843,23383,1448036977.580346
6959,555,23382,1448036978.502499
687,70,23381,1448036979.426830
1982,6888,23380,1448036980.345768
5506,975,23379,1448036981.281101
4546,691,23378,1448036982.202992
839,3886,23377,1448036983.123452
7202,2472,23376,1448036984.046396
2729,1086,23375,1448036984.984529
1154,5,23374,1448036985.904562
1155,2533,23373,1448036986.822208
1995,988,23372,1448036987.741653
1910,678,23371,1448036988.677092
2245,961,23370,1448036989.594300
1069,691,23369,1448036990.514710
691,687,23368,1448036991.433504
3247,1910,23367,1448036992.364598
3835,3247,23366,1448036993.282795
1910,556,23365,1448036994.201175
2833,342,23364,1448036995.119655
3835,678,23363,1448036996.060112
3838,2044,23362,1448036996.976976
5565,2907,23361,1448036997.900862
6324,435,23360,1448036998.822873
