node1,node2,size,edges,biggroup,timestamp
1228,7325,6,16905,7295,1447608332.145823
7325,7326,6,16904,7295,1447608863.654514
2748,3291,6,16903,7295,1447609393.987405
2748,4303,6,16902,7295,1447609923.362655
554,2242,6,16901,7295,1447610452.842820
2277,2813,6,16900,7295,1447610976.461046
4303,7144,6,16899,7295,1447611498.893781
1619,4701,6,16898,7295,1447612022.217354
4216,5043,6,16897,7295,1447612550.005975
1846,6646,6,16896,7295,1447613078.240440
1634,2829,6,16895,7295,1447613624.108289
4419,7144,6,16894,7295,1447614168.041039
3205,3206,6,16893,7295,1447614710.542100
3206,4774,6,16892,7295,1447615253.636810
6433,6873,6,16891,7295,1447615797.069260
1687,4084,6,16890,7295,1447616337.370551
2748,7144,6,16889,7295,1447616895.389220
1581,4084,6,16888,7295,1447617444.746249
1964,3424,6,16887,7295,1447617996.186926
1656,6487,6,16886,7295,1447618547.673283
187,431,6,16885,7295,1447619097.953209
625,5745,6,16884,7295,1447619655.467874
5880,6048,6,16883,7295,1447620209.799464
761,1609,6,16882,7295,1447620768.903766
2242,7325,6,16881,7295,1447621330.181662
759,760,6,16880,7295,1447621881.673252
4320,5829,6,16879,7295,1447622434.437143
3738,4260,6,16878,7295,1447622986.799934
761,6453,6,16877,7295,1447623540.379601
5868,7093,6,16876,7295,1447624104.567326
6043,7092,6,16875,7295,1447624663.814064
1054,4480,6,16874,7295,1447625218.655184
1889,1890,6,16873,7295,1447625781.616117
5116,6050,6,16872,7295,1447626335.379631
2153,7069,6,16871,7295,1447626885.746997
5468,6560,6,16870,7295,1447627436.650110
824,4407,6,16869,7295,1447627991.964130
1512,1889,6,16868,7295,1447628547.067371
6280,6281,6,16867,7295,1447629104.577371
3381,3737,6,16866,7295,1447629673.686859
759,5107,6,16865,7295,1447630227.452045
521,3881,6,16864,7295,1447630780.347346
1183,7319,6,16863,7295,1447631327.785737
1056,4855,6,16862,7295,1447631883.266725
139,1758,6,16861,7295,1447632432.970554
4630,4986,6,16860,7295,1447632978.404433
2152,3610,6,16859,7295,1447633527.360563
755,7091,6,16858,7295,1447634081.102337
29,2496,6,16857,7295,1447634641.648217
1951,6686,6,16856,7295,1447635188.445825
2154,3611,6,16855,7295,1447635731.048753
4261,5829,6,16854,7295,1447636274.567689
1579,4084,6,16853,7295,1447636829.330997
4326,4774,6,16852,7295,1447637372.154401
4037,5045,6,16851,7295,1447637919.665609
4084,4326,6,16850,7295,1447638468.124868
3219,4326,6,16849,7295,1447639022.991888
4266,5766,6,16848,7295,1447639583.026503
5045,7159,6,16847,7295,1447640124.799403
6624,7213,6,16846,7295,1447640667.656562
3744,4143,6,16845,7295,1447641209.967777
4270,4458,6,16844,7295,1447641765.071159
1577,2097,6,16843,7295,1447642309.457213
187,5550,6,16842,7295,1447642854.310384
1654,6484,6,16841,7295,1447643400.385304
2707,3310,6,16840,7295,1447643938.867575
1577,2707,6,16839,7295,1447644483.289992
1576,1577,6,16838,7295,1447645024.773393
192,6484,6,16837,7295,1447645568.385969
4271,5338,6,16836,7295,1447646113.816747
3488,4266,6,16835,7295,1447646656.257484
3488,6432,6,16834,7295,1447647210.638582
4266,4318,6,16833,7295,1447647759.524009
4259,6432,6,16832,7295,1447648301.509184
6432,6433,6,16831,7295,1447648838.780919
6433,7144,6,16830,7295,1447649382.562428
2207,6576,6,16829,7295,1447649922.039797
755,2496,6,16828,7295,1447650454.734967
2086,5527,6,16827,7295,1447650986.455595
6040,6134,6,16826,7295,1447651516.010483
1511,3879,6,16825,7295,1447652048.722877
697,4987,6,16824,7295,1447652583.411366
697,6871,6,16823,7295,1447653114.422567
6871,7090,6,16822,7295,1447653655.669465
6040,6078,6,16821,7295,1447654222.986451
754,1205,6,16820,7295,1447654793.303284
5086,6080,6,16819,7295,1447655366.639970
330,5102,6,16818,7295,1447655932.848411
828,5692,6,16817,7295,1447656494.885412
830,6038,6,16816,7295,1447657062.148567
1732,5085,6,16815,7295,1447657622.473602
5589,6078,6,16814,7295,1447658180.402390
1731,5086,6,16813,7295,1447658737.023592
5085,6080,6,16812,7295,1447659305.681403
5086,5589,6,16811,7295,1447659865.273311
1733,2494,6,16810,7295,1447660410.679172
1556,5996,6,16809,7295,1447660959.247780
1557,1558,6,16808,7295,1447661509.409273
1556,3644,6,16807,7295,1447662046.434486
1556,1557,6,16806,7295,1447662587.084760
6242,6979,6,16805,7295,1447663125.312986
1555,6979,6,16804,7295,1447663670.301464
36,1529,7,16803,5126,1447663987.559352
1013,3123,7,16802,5126,1447664307.914512
1278,4865,7,16801,5126,1447664634.734773
4243,4770,7,16800,5126,1447664956.568161
572,3067,7,16799,5126,1447665286.348294
3067,4243,7,16798,5126,1447665613.084176
1776,3123,7,16797,5126,1447665944.276074
546,547,7,16796,5126,1447666272.508548
15,1528,7,16795,5126,1447666592.843712
4244,4769,7,16794,5126,1447666920.998258
58,6920,7,16793,5126,1447667243.587571
1528,6920,7,16792,5126,1447667565.326730
4395,4962,7,16791,5126,1447667889.065565
545,4395,7,16790,5126,1447668213.671593
1776,7151,7,16789,5126,1447668539.454226
644,1776,7,16788,5126,1447668861.196915
1776,4770,7,16787,5126,1447669172.345208
4244,5350,7,16786,5126,1447669498.285398
5231,5350,7,16785,5126,1447669812.490963
7202,7254,7,16784,5126,1447670129.941044
4178,5182,7,16783,5126,1447670445.425615
1066,1757,7,16782,5126,1447670773.488492
2943,4178,7,16781,5126,1447671097.071018
1926,6386,7,16780,5126,1447671416.401482
6724,6776,7,16779,5126,1447671730.904630
4002,6826,7,16778,5126,1447672055.441036
4002,5348,7,16777,5126,1447672389.848627
4003,4772,7,16776,5126,1447672717.583925
2942,5181,7,16775,5126,1447673034.538098
1010,5648,7,16774,5126,1447673355.134076
1523,7315,7,16773,5126,1447673660.966446
6500,6659,7,16772,5126,1447673963.079466
6376,6377,7,16771,5126,1447674266.943243
970,1448,7,16770,5126,1447674568.984945
535,537,7,16769,5126,1447674871.207357
1722,4013,7,16768,5126,1447675173.168511
2616,6315,7,16767,5126,1447675477.837442
190,7107,7,16766,5126,1447675782.545287
1364,7054,7,16765,5126,1447676090.552717
3895,7200,7,16764,5126,1447676396.445523
6660,7137,7,16763,5126,1447676702.906955
6957,6958,7,16762,5126,1447677021.470272
175,6659,7,16761,5126,1447677326.505996
107,6659,7,16760,5126,1447677631.254606
2617,6659,7,16759,5126,1447677936.980850
2001,7138,7,16758,5126,1447678251.586478
274,6418,7,16757,5126,1447678568.041906
3710,3949,7,16756,5126,1447678883.369972
1013,1065,7,16755,5126,1447679202.930921
573,1757,7,16754,5126,1447679507.674359
1757,4468,7,16753,5126,1447679812.795725
272,1338,7,16752,5126,1447680118.780569
2320,3294,7,16751,5126,1447680425.133170
1340,6416,7,16750,5126,1447680729.950638
1065,1757,7,16749,5126,1447681033.973998
1683,6030,7,16748,5126,1447681340.548173
1137,4050,7,16747,5126,1447681646.317126
1049,6919,7,16746,5126,1447681950.591182
1686,3137,7,16745,5126,1447682260.010036
3137,3875,7,16744,5126,1447682563.718424
1026,2148,7,16743,5126,1447682868.304034
3299,6441,7,16742,5126,1447683172.134882
5125,5701,7,16741,5126,1447683477.399795
2132,3010,7,16740,5126,1447683783.249119
668,3010,7,16739,5126,1447684091.082865
5647,6703,7,16738,5126,1447684398.330539
3425,5121,7,16737,5126,1447684705.506509
927,5546,7,16736,5126,1447685010.240910
2975,6840,7,16735,5126,1447685316.044623
3425,5419,7,16734,5126,1447685624.629678
5842,5843,7,16733,5126,1447685931.089915
2061,3838,7,16732,5126,1447686235.541471
6421,6705,7,16731,5126,1447686546.706857
1408,4352,7,16730,5126,1447686850.909787
113,532,7,16729,5126,1447687161.691389
598,4560,7,16728,5126,1447687465.703626
1158,4892,7,16727,5126,1447687770.900449
411,1917,7,16726,5126,1447688076.756592
1156,4448,7,16725,5126,1447688381.646085
1090,1154,7,16724,5126,1447688686.721359
1,1156,7,16723,5126,1447688993.616395
4955,5019,7,16722,5126,1447689302.739602
501,1491,7,16721,5126,1447689609.391421
0,4067,7,16720,5126,1447689915.434974
1086,2044,7,16719,5126,1447690221.428158
5861,6364,7,16718,5126,1447690527.433054
3889,5848,7,16717,5126,1447690834.254149
532,4067,7,16716,5126,1447691140.436152
2044,4067,7,16715,5126,1447691452.862956
501,5861,7,16714,5126,1447691765.698797
5925,6362,7,16713,5126,1447692077.815428
1494,5862,7,16712,5126,1447692383.745807
3483,4067,7,16711,5126,1447692692.669060
5926,6362,7,16710,5126,1447693002.862267
5863,6363,7,16709,5126,1447693316.330673
561,6907,7,16708,5126,1447693623.426931
504,6369,7,16707,5126,1447693936.192756
3934,6905,7,16706,5126,1447694243.175688
914,6905,7,16705,5126,1447694552.022011
1979,2020,7,16704,5126,1447694857.477132
563,1664,7,16703,5126,1447695167.680130
1918,5860,7,16702,5126,1447695480.808457
5810,7032,7,16701,5126,1447695788.124922
391,562,7,16700,5126,1447696095.918214
2062,2615,7,16699,5126,1447696412.989995
923,6256,7,16698,5126,1447696722.241248
1365,2849,7,16697,5126,1447697027.224074
26,1548,7,16696,5126,1447697332.501424
420,3903,7,16695,5126,1447697638.957634
1365,5499,7,16694,5126,1447697943.677970
2250,5925,7,16693,5126,1447698249.468662
168,1490,7,16692,5126,1447698556.882908
991,6370,7,16691,5126,1447698872.762908
560,2021,7,16690,5126,1447699178.599057
2537,6368,7,16689,5126,1447699483.651882
2381,2382,7,16688,5126,1447699789.539218
1997,6312,7,16687,5126,1447700095.361060
991,7137,7,16686,5126,1447700403.314452
275,276,7,16685,5126,1447700714.712285
3014,6368,7,16684,5126,1447701018.762664
5810,5860,7,16683,5126,1447701322.844566
992,1918,7,16682,5126,1447701626.662953
2383,5289,7,16681,5126,1447701931.025099
270,813,7,16680,5126,1447702235.522266
2076,5291,7,16679,5126,1447702539.965726
2898,3296,7,16678,5126,1447702842.817273
2902,4047,7,16677,5126,1447703147.478953
2901,3297,7,16676,5126,1447703456.229388
2324,2901,7,16675,5126,1447703768.011046
2324,4049,7,16674,5126,1447704071.361642
2079,2325,7,16673,5126,1447704376.519884
569,3990,7,16672,5126,1447704680.765525
1049,6441,7,16671,5126,1447704983.228532
1137,1138,7,16670,5126,1447705285.828229
5890,5891,7,16669,5126,1447705590.908393
1138,5891,7,16668,5126,1447705897.423641
3708,4236,7,16667,5126,1447706202.828772
4238,4284,7,16666,5126,1447706504.331224
3200,4284,7,16665,5126,1447706806.888495
3200,4283,7,16664,5126,1447707110.619940
3065,3200,7,16663,5126,1447707414.670278
4001,5348,7,16662,5126,1447707719.030068
979,3045,8,16661,2672,1447707901.513832
752,1801,8,16660,2672,1447708083.800934
2557,3870,8,16659,2672,1447708266.366913
565,6971,8,16658,2672,1447708448.593862
2133,6971,8,16657,2672,1447708630.374970
3138,6463,8,16656,2672,1447708812.647989
3724,4425,8,16655,2672,1447708994.878285
4295,6484,8,16654,2672,1447709176.694270
437,4295,8,16653,2672,1447709361.962414
787,1620,8,16652,2672,1447709545.976297
970,5496,8,16651,2672,1447709727.707348
5495,5496,8,16650,2672,1447709910.930984
2907,3900,8,16649,2672,1447710093.003242
366,1868,8,16648,2672,1447710277.831621
5540,6017,8,16647,2672,1447710463.381930
450,5985,8,16646,2672,1447710647.036235
3680,3870,8,16645,2672,1447710829.378193
838,4060,8,16644,2672,1447711011.202255
3460,7264,8,16643,2672,1447711194.018237
1083,1150,8,16642,2672,1447711378.191622
5284,6904,8,16641,2672,1447711565.454082
98,2141,8,16640,2672,1447711747.305664
3660,4424,8,16639,2672,1447711933.958022
1041,2967,8,16638,2672,1447712119.852779
1415,6255,8,16637,2672,1447712306.117054
5513,6626,8,16636,2672,1447712492.282735
1038,2049,8,16635,2672,1447712678.950611
1038,2712,8,16634,2672,1447712864.598138
1415,6253,8,16633,2672,1447713049.879383
6253,6254,8,16632,2672,1447713234.937141
920,6253,8,16631,2672,1447713420.751053
921,1923,8,16630,2672,1447713605.786986
1038,5513,8,16629,2672,1447713791.588683
921,6321,8,16628,2672,1447713976.791802
2712,6052,8,16627,2672,1447714162.842565
308,3901,8,16626,2672,1447714347.946994
308,2050,8,16625,2672,1447714533.038538
1523,6378,8,16624,2672,1447714718.183645
5889,5903,8,16623,2672,1447714904.720729
1425,1426,8,16622,2672,1447715090.746750
2458,6778,8,16621,2672,1447715276.741254
2057,2458,8,16620,2672,1447715461.941603
1575,2057,8,16619,2672,1447715647.839550
1426,2458,8,16618,2672,1447715833.916554
1575,1675,8,16617,2672,1447716019.183634
6250,6251,8,16616,2672,1447716204.832071
1040,5824,8,16615,2672,1447716390.034136
1413,1922,8,16614,2672,1447716575.005291
1040,2848,8,16613,2672,1447716760.220403
1040,1365,8,16612,2672,1447716945.302577
6252,7175,8,16611,2672,1447717130.282738
27,28,8,16610,2672,1447717315.328133
25,6145,8,16609,2672,1447717500.533796
412,5376,8,16608,2672,1447717686.189655
27,411,8,16607,2672,1447717871.019160
3934,5864,8,16606,2672,1447718055.614260
1979,6317,8,16605,2672,1447718240.119595
6,1995,8,16604,2672,1447718424.934139
1491,5861,8,16603,2672,1447718610.126059
5500,6246,8,16602,2672,1447718794.624117
1978,6372,8,16601,2672,1447718980.106973
1159,4894,8,16600,2672,1447719164.326242
1978,1979,8,16599,2672,1447719349.571015
1996,2020,8,16598,2672,1447719535.412935
1409,3984,8,16597,2672,1447719721.611315
26,3901,8,16596,2672,1447719905.777968
1997,6369,8,16595,2672,1447720090.592271
2930,3534,9,16594,2672,1447720253.108406
1716,2554,9,16593,2672,1447720417.771960
3011,6654,9,16592,2672,1447720583.220340
484,7221,9,16591,2672,1447720749.235083
1985,3044,9,16590,2672,1447720914.907607
979,5908,9,16589,2672,1447721081.025367
79,6403,9,16588,2672,1447721246.244553
1341,2423,9,16587,2672,1447721411.823196
524,6215,9,16586,2672,1447721577.006962
524,6283,9,16585,2672,1447721742.880856
885,4332,9,16584,2672,1447721908.764198
2773,2774,9,16583,2672,1447722074.494788
1810,2930,9,16582,2672,1447722239.833407
2314,3546,9,16581,2672,1447722405.219524
366,3440,9,16580,2672,1447722571.077273
105,4061,9,16579,2672,1447722736.352786
4061,6500,9,16578,2672,1447722901.415187
506,2552,9,16577,2672,1447723065.841004
87,626,9,16576,2672,1447723228.283076
1778,4876,9,16575,2672,1447723390.443397
1879,2260,9,16574,2672,1447723551.861961
2146,5469,9,16573,2672,1447723713.801016
2145,3769,9,16572,2672,1447723875.556749
1479,5910,9,16571,2672,1447724037.020519
981,7221,9,16570,2672,1447724198.600206
5911,5913,9,16569,2672,1447724361.291840
485,5912,9,16568,2672,1447724524.138423
4154,4817,9,16567,2672,1447724690.151221
2211,4817,9,16566,2672,1447724858.067617
2529,5803,9,16565,2672,1447725019.697511
5130,7306,9,16564,2672,1447725183.737859
5707,6144,9,16563,2672,1447725347.094903
31,6818,9,16562,2672,1447725507.304231
4890,5177,9,16561,2672,1447725667.760926
3446,3447,9,16560,2672,1447725827.982980
862,863,9,16559,2672,1447725990.112005
1591,3533,9,16558,2672,1447726152.702865
2785,3768,9,16557,2672,1447726314.603721
2722,3118,9,16556,2672,1447726477.570424
5155,5156,9,16555,2672,1447726639.304038
1795,3324,9,16554,2672,1447726801.723565
886,5632,9,16553,2672,1447726962.732080
886,4332,9,16552,2672,1447727123.874775
1321,5984,9,16551,2672,1447727287.900368
5441,6403,9,16550,2672,1447727449.801455
980,981,9,16549,2672,1447727611.476951
5858,5923,9,16548,2672,1447727773.930417
593,6435,9,16547,2672,1447727935.635734
