source,target,num_edges,timestamp
7315,1523,23555,1447961989.086877
1872,306,23554,1447962004.173946
5418,3883,23553,1447962022.456311
5419,3425,23552,1447962040.861768
5121,3425,23551,1447962059.979511
2967,306,23550,1447962076.271904
5419,5121,23549,1447962095.876787
3079,2247,23548,1447962114.936097
6959,3079,23547,1447962131.686409
6959,110,23546,1447962150.485061
4063,178,23545,1447962166.346575
4957,535,23544,1447962183.498396
4600,93,23543,1447962201.370085
7316,2844,23542,1447962220.495805
7316,3900,23541,1447962241.474493
2844,306,23540,1447962260.374173
5565,1037,23539,1447962278.598613
6141,4869,23538,1447962298.133459
1545,1037,23537,1447962315.588279
4869,2844,23536,1447962332.071459
5565,3900,23535,1447962349.271941
4688,2846,23534,1447962368.771578
1872,792,23533,1447962386.134940
5374,5373,23532,1447962400.522723
4688,1037,23531,1447962418.679010
1037,4869,23530,1447962435.451595
3900,4869,23529,1447962454.119280
1099,6375,23528,1447962472.044445
1371,5374,23527,1447962489.247280
5373,794,23526,1447962506.074580
3010,668,23525,1447962522.253330
3010,2132,23524,1447962538.983904
3904,1371,23523,1447962558.318685
6588,137,23522,1447962575.195652
2132,3621,23521,1447962592.875897
2132,1326,23520,1447962607.775080
2609,137,23519,1447962624.345507
307,5295,23518,1447962645.994877
6654,2609,23517,1447962664.088415
6016,1326,23516,1447962680.917552
5295,1326,23515,1447962696.349400
137,3940,23514,1447962711.198693
5815,394,23513,1447962726.357068
6588,3621,23512,1447962743.614829
305,2004,23511,1447962760.232826
2971,926,23510,1447962777.826904
3658,2971,23509,1447962793.883552
7139,2247,23508,1447962810.709709
3870,2557,23507,1447962828.080465
4956,1099,23506,1447962844.445599
2729,1086,23505,1447962863.723165
6908,392,23504,1447962880.208799
4959,4882,23503,1447962897.579272
4959,3675,23502,1447962914.177591
7019,6054,23501,1447962931.143925
6256,792,23500,1447962946.909791
1872,313,23499,1447962964.783040
792,305,23498,1447962982.997742
2004,1414,23497,1447962997.537383
7112,2874,23496,1447963014.253705
1157,1092,23495,1447963029.668825
6908,563,23494,1447963047.256438
3389,7119,23493,1447963065.711209
6334,2791,23492,1447963084.606657
6825,4000,23491,1447963102.057900
2727,677,23490,1447963117.909009
3082,111,23489,1447963136.101522
555,110,23488,1447963152.579206
2482,6412,23487,1447963168.560503
7140,3081,23486,1447963187.551966
6421,3982,23485,1447963203.790807
7140,4066,23484,1447963223.147060
3079,4063,23483,1447963241.917145
1524,541,23482,1447963260.298795
4063,2247,23481,1447963277.245296
537,535,23480,1447963294.789557
6908,3620,23479,1447963313.720869
6651,563,23478,1447963330.563360
1597,603,23477,1447963347.485340
6457,179,23476,1447963365.671042
179,7231,23475,1447963382.198293
7188,5132,23474,1447963402.084741
7190,5710,23473,1447963420.920255
2604,677,23472,1447963440.416203
5850,5130,23471,1447963457.485633
6688,953,23470,1447963477.947843
7139,3079,23469,1447963496.473370
6420,384,23468,1447963512.545176
6705,6421,23467,1447963532.640887
6705,6423,23466,1447963550.428776
6960,385,23465,1447963569.777389
555,4063,23464,1447963588.830968
6423,5694,23463,1447963607.165817
5420,2655,23462,1447963627.225015
5122,4601,23461,1447963643.682770
4904,14,23460,1447963660.651779
6335,3775,23459,1447963677.140220
3601,2834,23458,1447963692.886177
2889,2834,23457,1447963708.309851
3471,227,23456,1447963726.091389
3481,2044,23455,1447963744.389717
6337,1010,23454,1447963763.067867
369,3930,23453,1447963779.529113
3930,176,23452,1447963797.882812
3016,176,23451,1447963816.050663
4601,6337,23450,1447963831.767256
5122,6337,23449,1447963848.829610
2010,410,23448,1447963866.129629
3776,677,23447,1447963885.522283
3775,677,23446,1447963904.089150
4352,1203,23445,1447963919.826672
4572,348,23444,1447963938.342723
