source,target,num_edges,timestamp
5023,607,23555,1448300100.029333
4599,622,23554,1448300100.938837
4113,723,23553,1448300101.850812
2510,723,23552,1448300102.760773
4000,2510,23551,1448300103.687347
4764,4113,23550,1448300104.594110
6825,6701,23549,1448300105.509658
605,4446,23548,1448300106.422207
6824,723,23547,1448300107.355619
5844,625,23546,1448300108.263612
3885,5844,23545,1448300109.180699
6825,4000,23544,1448300110.091769
6824,6702,23543,1448300111.022746
5745,5844,23542,1448300111.936287
5698,6824,23541,1448300112.842539
6825,6824,23540,1448300113.755555
6337,5123,23539,1448300114.683245
6702,6337,23538,1448300115.597060
1161,1160,23537,1448300116.508102
5080,738,23536,1448300117.417265
5581,5081,23535,1448300118.340876
5583,738,23534,1448300119.258003
1160,738,23533,1448300120.163828
1524,541,23532,1448300121.074983
305,2004,23531,1448300122.003623
5179,3998,23530,1448300122.913430
1,4562,23529,1448300123.821292
6653,167,23528,1448300124.735217
2482,6412,23527,1448300125.663410
2021,629,23526,1448300126.565463
1152,1087,23525,1448300127.475637
2263,1012,23524,1448300128.383021
2831,1570,23523,1448300129.315151
2831,1848,23522,1448300130.227732
5061,795,23521,1448300131.135352
5061,1284,23520,1448300132.042380
2250,627,23519,1448300132.973253
1526,1088,23518,1448300133.887665
4803,4797,23517,1448300134.798687
6908,392,23516,1448300135.710777
1285,795,23515,1448300136.633892
5660,795,23514,1448300137.545898
795,286,23513,1448300138.458587
1505,1284,23512,1448300139.370406
3323,2451,23511,1448300140.303248
6908,563,23510,1448300141.217268
1497,1017,23509,1448300142.132391
6651,563,23508,1448300143.046339
7329,1017,23507,1448300143.975817
4805,1963,23506,1448300144.880231
1962,904,23505,1448300145.791566
5740,896,23504,1448300146.700783
5887,2046,23503,1448300147.629318
1906,1905,23502,1448300148.541268
6588,2165,23501,1448300149.451331
2165,394,23500,1448300150.361075
4957,535,23499,1448300151.289638
7315,2845,23498,1448300152.198524
7329,198,23497,1448300153.107555
1041,923,23496,1448300154.018551
2727,6335,23495,1448300154.948261
3775,677,23494,1448300155.853647
1906,895,23493,1448300156.762199
2845,923,23492,1448300157.674087
3620,630,23491,1448300158.600772
5740,1017,23490,1448300159.505740
4796,1957,23489,1448300160.408995
1524,607,23488,1448300161.320925
1597,8,23487,1448300162.248097
4954,4957,23486,1448300163.159796
1497,198,23485,1448300164.066529
2602,1497,23484,1448300164.972937
2604,444,23483,1448300165.899601
3776,444,23482,1448300166.812677
3776,3775,23481,1448300167.722890
3776,677,23480,1448300168.631864
1957,896,23479,1448300169.558180
2967,1041,23478,1448300170.469066
1037,2844,23477,1448300171.377887
7316,2844,23476,1448300172.285065
7316,1037,23475,1448300173.207417
6335,1797,23474,1448300174.112380
2603,6335,23473,1448300175.020069
3241,198,23472,1448300175.929529
6356,1096,23471,1448300176.845773
5581,6356,23470,1448300177.751819
2727,677,23469,1448300178.659815
6654,137,23468,1448300179.567627
6654,2609,23467,1448300180.496430
5083,4354,23466,1448300181.402187
5582,4958,23465,1448300182.308917
5081,4958,23464,1448300183.217709
4896,1124,23463,1448300184.139161
1124,4351,23462,1448300185.046187
4896,5081,23461,1448300185.954231
4958,1126,23460,1448300186.860450
4958,541,23459,1448300187.786670
1906,896,23458,1448300188.695109
3900,1448,23457,1448300189.605971
5584,349,23456,1448300190.517573
5584,4896,23455,1448300191.422873
3621,5056,23454,1448300192.343200
1126,4896,23453,1448300193.250419
6773,730,23452,1448300194.162152
