source,target,num_edges,timestamp
730,2070,23555,1448294470.179721
2070,777,23554,1448294471.071517
6773,4378,23553,1448294471.962530
2264,730,23552,1448294472.851156
730,4378,23551,1448294473.737799
6454,1851,23550,1448294474.650943
2831,1821,23549,1448294475.538874
3323,1821,23548,1448294476.429225
2790,1821,23547,1448294477.313895
2451,1799,23546,1448294478.216186
2451,1796,23545,1448294479.103272
3323,2451,23544,1448294479.995811
2451,2831,23543,1448294480.885298
2874,342,23542,1448294481.799073
7113,7112,23541,1448294482.686599
4961,1599,23540,1448294483.577842
4953,4,23539,1448294484.464991
1088,4953,23538,1448294485.372386
3928,3824,23537,1448294486.260226
2448,1792,23536,1448294487.142692
3943,3052,23535,1448294488.035981
6451,2143,23534,1448294488.940287
5012,2143,23533,1448294489.834629
2782,2144,23532,1448294490.726639
5083,4898,23531,1448294491.613492
7315,2845,23530,1448294492.516839
6374,5586,23529,1448294493.408652
6075,1730,23528,1448294494.299064
2967,1041,23527,1448294495.187330
4688,1544,23526,1448294496.095409
2846,1544,23525,1448294496.978688
2845,923,23524,1448294497.868098
7316,1037,23523,1448294498.756319
3945,3785,23522,1448294499.661009
5200,4940,23521,1448294500.550040
6526,5822,23520,1448294501.437131
5978,660,23519,1448294502.326404
7186,4817,23518,1448294503.227790
5977,130,23517,1448294504.113712
7186,5131,23516,1448294504.999573
3468,1564,23515,1448294505.886193
3592,3128,23514,1448294506.785321
6712,5131,23513,1448294507.670790
6176,3128,23512,1448294508.553118
5142,1282,23511,1448294509.438925
4563,1092,23510,1448294510.340514
5658,1282,23509,1448294511.226706
4342,3897,23508,1448294512.114900
4342,1294,23507,1448294513.004480
3592,1196,23506,1448294513.901512
4352,1203,23505,1448294514.790084
5020,539,23504,1448294515.674081
6356,5083,23503,1448294516.560316
3190,3189,23502,1448294517.465362
5478,3054,23501,1448294518.347765
3190,3052,23500,1448294519.228048
5115,1614,23499,1448294520.111827
5822,4154,23498,1448294521.011416
1950,948,23497,1448294521.892620
6304,4690,23496,1448294522.778268
6307,282,23495,1448294523.665765
1041,2844,23494,1448294524.569982
1296,294,23493,1448294525.457696
6118,1287,23492,1448294526.343362
5659,5062,23491,1448294527.219387
6115,282,23490,1448294528.109753
6120,1289,23489,1448294529.008727
3011,2612,23488,1448294529.892690
7242,5577,23487,1448294530.781618
6120,6118,23486,1448294531.656757
533,1526,23485,1448294532.557600
4447,1087,23484,1448294533.444992
2729,1086,23483,1448294534.334701
5145,5062,23482,1448294535.219817
6115,5659,23481,1448294536.118093
6308,283,23480,1448294536.994287
6308,5143,23479,1448294537.881052
6116,6115,23478,1448294538.770039
5069,288,23477,1448294539.664690
4960,1099,23476,1448294540.546490
5071,3144,23475,1448294541.433478
3870,3680,23474,1448294542.322644
4060,2253,23473,1448294543.225683
4060,838,23472,1448294544.106591
4060,104,23471,1448294544.988496
3986,104,23470,1448294545.868527
4278,3784,23469,1448294546.768909
660,2547,23468,1448294547.653976
2961,2124,23467,1448294548.536507
4277,3254,23466,1448294549.422538
6971,838,23465,1448294550.326013
5295,3870,23464,1448294551.212605
6306,6308,23463,1448294552.094405
5063,287,23462,1448294552.981273
4961,1526,23461,1448294553.879737
791,790,23460,1448294554.761384
1599,624,23459,1448294555.644522
6425,4560,23458,1448294556.526740
3081,113,23457,1448294557.428034
6959,4063,23456,1448294558.310157
6721,6386,23455,1448294559.187583
6116,5141,23454,1448294560.073093
5046,5021,23453,1448294560.975058
5725,1301,23452,1448294561.863059
6414,3012,23451,1448294562.747121
555,110,23450,1448294563.628624
5065,1827,23449,1448294564.525897
3482,180,23448,1448294565.407652
813,270,23447,1448294566.289133
6714,5654,23446,1448294567.179051
1088,4,23445,1448294568.081055
1099,6375,23444,1448294568.957729
6374,1099,23443,1448294569.836362
1545,306,23442,1448294570.720580
5657,1877,23441,1448294571.617428
3191,3188,23440,1448294572.504579
4277,3052,23439,1448294573.385121
1124,4352,23438,1448294574.265145
3945,2395,23437,1448294575.163471
2448,1793,23436,1448294576.047710
1846,1633,23435,1448294576.926581
4357,3183,23434,1448294577.803430
3189,5478,23433,1448294578.702749
3254,3188,23432,1448294579.585739
3321,2833,23431,1448294580.465142
3599,1795,23430,1448294581.341097
1794,1792,23429,1448294582.234957
3320,3054,23428,1448294583.117006
4164,2391,23427,1448294583.998294
4275,1226,23426,1448294584.880637
4895,1095,23425,1448294585.777307
3189,3052,23424,1448294586.662877
5480,3944,23423,1448294587.536837
4278,2029,23422,1448294588.419285
5587,5482,23421,1448294589.311582
3183,1226,23420,1448294590.197135
5480,3191,23419,1448294591.079864
731,199,23418,1448294591.961077
4895,3185,23417,1448294592.859510
5586,4346,23416,1448294593.740410
5478,3183,23415,1448294594.624687
4959,352,23414,1448294595.511737
5563,680,23413,1448294596.401936
3675,352,23412,1448294597.286166
5478,3053,23411,1448294598.165892
6129,5585,23410,1448294599.040879
4957,535,23409,1448294599.938628
1922,1413,23408,1448294600.819674
1037,2844,23407,1448294601.698267
3634,3216,23406,1448294602.579171
7105,1585,23405,1448294603.481423
7046,6790,23404,1448294604.362904
7095,6290,23403,1448294605.247254
7093,760,23402,1448294606.122832
4953,2,23401,1448294607.019650
1152,1087,23400,1448294607.899261
6366,1996,23399,1448294608.780847
6959,110,23398,1448294609.664276
2163,844,23397,1448294610.561647
6065,4038,23396,1448294611.442883
4355,5585,23395,1448294612.323631
5764,5585,23394,1448294613.200415
6512,6511,23393,1448294614.097791
7094,6044,23392,1448294614.978113
6333,5117,23391,1448294615.854549
7190,6714,23390,1448294616.735286
6060,5069,23389,1448294617.633583
4344,6059,23388,1448294618.516273
6771,4344,23387,1448294619.396214
1802,2863,23386,1448294620.274863
1297,6771,23385,1448294621.172732
6121,1297,23384,1448294622.052144
6059,1297,23383,1448294622.933874
6771,3806,23382,1448294623.816170
6839,1932,23381,1448294624.710836
6720,927,23380,1448294625.594508
6059,3806,23379,1448294626.476382
7019,6054,23378,1448294627.350442
1420,927,23377,1448294628.245531
6384,1928,23376,1448294629.127351
926,925,23375,1448294630.009658
926,3658,23374,1448294630.893482
2971,2453,23373,1448294631.793982
1424,720,23372,1448294632.675574
6326,924,23371,1448294633.555411
6380,6326,23370,1448294634.432121
4647,279,23369,1448294635.325099
6305,5060,23368,1448294636.202821
6060,4344,23367,1448294637.082200
6058,4344,23366,1448294637.957785
5785,5059,23365,1448294638.857867
6950,3985,23364,1448294639.740085
5136,6057,23363,1448294640.616069
1931,1422,23362,1448294641.491566
4869,2844,23361,1448294642.385099
4869,306,23360,1448294643.266205
3913,1933,23359,1448294644.143050
6381,1419,23358,1448294645.013790
6717,2971,23357,1448294645.888600
3658,2971,23356,1448294646.782777
1928,926,23355,1448294647.657646
6722,6776,23354,1448294648.537255
6383,1419,23353,1448294649.415605
6767,1419,23352,1448294650.302970
1421,1930,23351,1448294651.179352
2971,6381,23350,1448294652.050981
1827,1296,23349,1448294652.923250
292,288,23348,1448294653.818514
2866,852,23347,1448294654.693799
1211,852,23346,1448294655.570700
6114,4647,23345,1448294656.446880
2923,1802,23344,1448294657.342776
5146,1286,23343,1448294658.217973
6841,809,23342,1448294659.094582
7174,293,23341,1448294659.972556
2609,2165,23340,1448294660.867128
6411,3009,23339,1448294661.741007
170,169,23338,1448294662.617525
5841,3884,23337,1448294663.490332
3930,6959,23336,1448294664.383321
3079,3016,23335,1448294665.260003
