,lat,lon,taxable_value,grocery,restaurant,retail,ncrimes,sgnf,avg_hh_size,population,walkscore
0,37.7500665,-122.4410751,0.288994038956,-0.640948990842,-0.561361764682,-0.58229727969,-0.509057608773,0.477959285672,-0.0178937729981,-0.102337838123,-0.0255327423339
1,37.7501958,-122.438933,0.336485665624,-0.576766433519,-0.465886422262,-0.515303813743,-0.509038299777,1.06060787467,0.25329280683,0.0433687534204,0.14645701896
2,37.7567937,-122.4362701,0.35039247698,-0.13112554691,-0.396314140954,-0.227381214706,-0.313369168707,0.276663813411,0.24450837661,0.413730524212,0.701470689316
3,37.7535291,-122.4370498,0.327276706442,-0.298947665326,-0.286766279507,-0.356887524975,-0.456735525965,0.945703290393,0.372523378685,0.260020699988,0.594762496442
4,37.755758,-122.4334002,0.355233794863,0.0183760008896,-0.470064632885,-0.123353431691,-0.345026859557,0.674972950756,0.360681295999,0.530528919811,0.622790780994
5,37.7549585,-122.4333237,0.334562585102,0.0459631631979,-0.415673393539,-0.124254945757,-0.381621131972,0.791180058577,0.39744847296,0.506796044674,0.609444306745
6,37.7457689,-122.4326245,0.352487404424,-0.491435550463,-0.584999342795,-0.402785968078,-0.497805722767,0.593194569405,0.27464623627,0.153797636311,-0.0838424113819
7,37.7349879,-122.4391125,-0.0896133855874,-0.685874991995,-0.574976086641,-0.592009187847,-0.517109635182,0.336103887029,0.0897869946347,-0.706168080229,-0.350286679641
8,37.7436326,-122.4344795,0.287354733852,-0.646871907976,-0.584029416657,-0.51805213611,-0.505510998659,0.542137877448,0.251580679128,-0.0730555084706,-0.111547844413
9,37.7391582,-122.435783,0.0636151536003,-0.649421900761,-0.562271480386,-0.534460810356,-0.505615153014,0.660883822144,0.217221257949,-0.45593097039,-0.534851472601
10,37.7370698,-122.4354976,0.0664931905949,-0.550113474862,-0.384235581726,-0.49737685287,-0.47708073968,1.16166326717,0.17143183504,-0.592361993872,-0.384397600504
11,37.7374938,-122.433121,0.114361227066,-0.486476495837,-0.288496358091,-0.434665491812,-0.454409180661,1.05497445889,0.183079893792,-0.459323789879,-0.45346088554
12,37.7342585,-122.4343787,-0.0191176738727,-0.253798690784,0.711548496742,-0.387475403152,-0.409464423885,-0.103467528523,-0.444743920543,-0.707547710252,0.174871557185
13,37.7334292,-122.4319727,-0.227107902106,-0.201081874016,0.436198570216,-0.284586095801,-0.372825220268,-0.888062533135,-0.437672045669,-0.596364219883,0.22172622792
14,37.7576457,-122.4290889,0.406581126499,0.057062962726,-0.574645535383,0.0403545776785,-0.232107416993,0.18760510598,0.0124217783401,0.753776867905,0.423461824439
15,37.7624061,-122.3887032,0.0912948775721,-0.252459818437,-0.0592346072701,-0.375687379908,-0.412010215562,-0.971795713588,-1.48497484876,-1.53462472101,0.270523972409
16,37.7511721,-122.3928439,-0.985267566571,-0.525071509539,-0.585061012071,-0.415562426192,-0.33847986522,-2.01308715325,-1.76634683273,-1.78496070552,-0.189671088551
17,37.7535196,-122.3915228,-0.726032766182,-0.519671687815,-0.54408126984,-0.332569029645,-0.341034463027,-1.95476080068,-1.6287614219,-1.76711434111,-0.0652390342533
18,37.7483549,-122.3873979,0.33413834496,-0.645468468902,-0.579105915369,-0.346929929203,-0.44010525857,-1.99785754071,-2.21192176825,-2.00465980043,-1.01317399589
19,37.7444584,-122.3885564,-0.116309591149,-0.46044048585,-0.359973218901,-0.364846904732,-0.190074448688,-2.10820128042,-1.9810531564,-1.82872646544,-1.02090955988
20,37.7396585,-122.3901108,-0.388738733282,0.099425727193,-0.262150706546,-0.234314566509,0.50385582541,-0.926486777607,-0.350039635817,-1.32557746437,0.292370186894
21,37.7324004,-122.3906022,-0.284893491108,-0.133580614856,0.831237715565,-0.092244153567,0.638267322028,0.250891297828,1.10933016336,-0.682178442118,0.463157637578
22,37.7415432,-122.4099961,-0.569976448512,-0.200309553808,-0.573770388675,-0.289316495489,-0.41943994019,0.455487523264,0.0649969110467,-1.00513281867,-0.0962410219993
23,37.7333181,-122.387264,-0.477513858932,-0.0793661313435,-0.335184839896,-0.25006619159,0.539219750264,0.654095754826,1.1136650767,-0.687534317774,0.211825289397
24,37.734327,-122.3852597,-0.979484848576,-0.271336041423,-0.544710772357,-0.359680006438,0.315512310522,0.272120773271,0.748266145027,-0.782114088832,-0.171590281057
25,37.7467677,-122.4223465,0.206685388159,0.15611124855,-0.262985081401,0.0782434042078,-0.113587992972,-0.357682321889,-0.109704068342,0.333164985203,0.7296259947
26,37.7434352,-122.4243478,0.20864374765,-0.0520047831993,0.473163123128,-0.139255440755,-0.206598972202,-0.341364427023,-0.0433170029407,0.13233269764,0.710977998343
27,37.7458366,-122.4245774,0.229036568294,0.0165471674627,-0.227690471484,-0.068489391855,-0.277880347829,-0.377820397508,-0.197902980449,0.274705250441,0.593408426699
28,37.7466378,-122.4246511,0.223738634344,-0.0188626613775,-0.383582505514,-0.0373186418272,-0.29626336356,-0.419371901192,-0.23210581261,0.319030795767,0.605558284207
29,37.781238,-122.4594491,0.200621744796,-0.0449739856801,0.433300175762,0.10429470827,-0.160849764914,-0.0300054913659,0.130611473368,0.778769802483,0.745468932911
30,37.78263,-122.4444339,0.370752601343,-0.376192026536,-0.355057001408,-0.170475949506,-0.10820006751,0.0529144900872,-0.303091521077,0.709194935851,0.695892092995
31,37.7846721,-122.4342561,0.117465218329,0.506087692477,0.228211116389,0.413044849764,0.422091811427,-0.0707778723082,-0.770074373261,1.15606474861,1.00666237175
32,37.7841487,-122.4337315,0.369359262708,0.592942437964,0.436148774474,0.42396108578,0.515563600127,-0.709632663144,-0.83206912992,1.22309637644,1.01030501772
33,37.784358,-122.4320479,0.916902308128,1.05455331922,2.72548065896,0.602778692936,0.751014568477,-1.29658854071,-0.88680810467,1.33578686074,1.00881046167
34,37.7839198,-122.4362286,-0.20036589313,0.255180189723,-0.426016010094,0.172958455514,0.254377600756,-0.362298486136,-0.712325497862,1.03849440607,0.927348585538
35,37.782105,-122.4307034,0.636087359299,0.75250020691,0.76287039052,0.416133255575,0.824210650831,-0.527051587079,-0.61029114516,1.5106831187,0.922984006605
36,37.7574241,-122.3846405,-2.51739793554,-0.360366291033,-0.315618966141,-0.294491337852,-0.446277397654,-2.0136732984,-2.06370842866,-1.90460389496,-0.959304024205
37,37.7837774,-122.4100269,1.05658988165,2.43957906477,2.36846155171,3.0643988137,8.73620626388,-0.317278616795,-0.838834768552,2.67579506997,1.00470439144
38,37.710039,-122.4121489,-0.371832161504,-0.426132627903,-0.568170046621,-0.706271609293,-0.266242866697,1.08088628934,2.64210044205,0.881994754191,-0.604969250338
39,37.7917197,-122.4078527,1.08065704429,2.90897938502,1.29953744467,4.7421317435,1.88211799814,0.895597808691,-0.405470933736,1.78019733333,1.00230118936
40,37.741894,-122.5112325,-3.55077319877,-0.778622709989,-0.606131547839,-0.759442876673,-0.468559136674,-1.70497976704,-0.168086503949,0.0973526316673,-2.54848575294
41,37.7329297,-122.4216459,-0.212568859966,-0.491495594615,-0.538085664555,-0.498000423554,-0.364734187178,0.654654343642,1.08870108528,0.00517421950382,-0.669091235484
42,37.8004646,-122.4655899,-0.382841062476,-0.685332990909,-0.579534366255,-0.822300281584,-0.606788264178,-2.20104581597,-1.95542685084,-1.94672953174,-2.74912248766
43,37.7133816,-122.4666376,-0.345989120627,-0.706774282315,-0.241126873658,-0.573615233078,-0.456167801408,0.402208965583,0.851662200584,-0.197717967468,-0.619547021001
44,37.7133936,-122.4657388,-0.333256839646,-0.70384051913,-0.258326526405,-0.556368229909,-0.449099084005,0.320983015596,0.958899040045,-0.154409124365,-0.751161253138
45,37.7112768,-122.4711606,-3.06766723258,-0.729559105269,-0.584313009492,-0.697502094899,-0.520370161122,-1.23005784911,-0.44564742947,-0.392541854499,-1.07537552223
46,37.7227407,-122.4386635,-0.0604833386327,-0.256014992575,-0.153743913241,-0.269615584216,-0.104020502921,0.163050916485,1.13993790634,0.0871655726884,0.584264384699
47,37.7178872,-122.4438306,-0.153519175974,-0.431496364226,-0.545433439837,-0.316969686225,-0.256592141702,0.188894550294,1.07378083701,0.0168863378699,0.414628408195
48,37.7343181,-122.4004866,-0.30783174729,0.0632300339675,-0.524349268073,-0.318611256239,-0.190832657636,0.934710389557,1.20393348953,-0.877326036452,-0.02749198878
49,37.7438298,-122.3972968,-1.05839931656,0.19229460311,-0.398149916435,-0.436540596999,-0.42395767881,-2.39251423671,-2.01524356042,-1.74617040013,-0.782782797859
50,37.7430833,-122.397949,-0.473833341786,0.11515311989,-0.457015504938,-0.408136809013,-0.425147112838,-2.37253398468,-1.92417239369,-1.71406503733,-0.694430583953
51,37.7229799,-122.4506416,-0.550106728508,-0.509612808855,-0.346701528179,-0.423524236436,-0.175186138801,-0.694740817136,0.197308091021,-0.394335209258,-0.0701863246499
52,37.7373914,-122.3956751,-0.419326349166,-0.185598830989,-0.499867937752,-0.268698526455,0.090551261356,0.467390692521,0.870116936138,-1.1059937326,0.127467350516
53,37.7365068,-122.3928693,-0.399183574725,-0.138660501765,-0.466938783961,-0.205356732634,0.630669865032,0.581700754382,0.981633341589,-0.947776887671,0.258910277227
54,37.7803499,-122.3923761,-0.343607047656,0.1722581601,0.800259768692,0.272759755785,0.0864149781186,0.24603190667,-0.962838417329,-0.204229660928,0.578977209246
55,37.7681027,-122.3871933,-1.08933908474,-0.224363253737,-0.182944449428,-0.535826890202,-0.505740353848,-0.830448317858,-1.62249678932,-1.23624228524,-0.41845021796
56,37.7786612,-122.3902749,-1.93543664614,-0.0200044522845,0.441555311882,-0.0311000798775,-0.06324098608,-1.20341159162,-1.31514725021,-0.363597331143,0.461127704503
57,37.7656447,-122.3884819,-0.381109580163,-0.292716026058,-0.291367853767,-0.478707771076,-0.481881501125,-1.34908074545,-1.57470634017,-1.35442108021,8.43211701691e-05
58,37.7656052,-122.3889754,-0.442249264967,-0.301201660122,-0.322674396882,-0.473095163593,-0.482745347286,-1.37495585342,-1.54765006038,-1.33997056365,-0.0508399448744
59,37.7634874,-122.392166,0.0240096701071,-0.327195812513,-0.419749418291,-0.386271559877,-0.436096386254,-1.52058133603,-1.25077595988,-1.35803264368,0.437119545253
60,37.7296667,-122.3924905,-0.152823885099,-0.371904961891,-0.0646554181752,0.0294149520455,0.182530801977,0.0225871653951,0.830723842287,-0.700038131279,0.462677675929
61,37.7288742,-122.392768,-0.177704780054,-0.394691028314,-0.232236601606,-0.0126095884482,0.0843370929887,-0.423891712328,0.688545811843,-0.718230971468,0.379126845191
62,37.7230545,-122.4006823,-1.18944558603,-0.143192348917,-0.547579876834,-0.46879186752,-0.196619150683,-0.80991487096,0.233281295434,-0.652453620514,0.0465197768756
63,37.7101822,-122.3937045,0.535745853306,-0.674047233671,-0.571842693539,-0.705640901326,-0.513211023981,-1.93944383313,-0.536565884737,-0.773412947276,-1.74039746431
64,37.719844,-122.3967896,-1.31337533666,-0.116082058858,-0.518644289304,-0.577871074656,-0.190287016485,-0.627817776079,-0.051549392388,-0.854173831308,-0.187042220482
65,37.7208723,-122.397533,-2.57204147373,-0.0538195978897,-0.514201289137,-0.548405484112,-0.193195328948,-0.129817091793,-0.0584666734248,-0.837973128305,-0.169547611947
66,37.7215848,-122.3865287,-0.205370258753,-0.528275981409,-0.442941189392,-0.466610124616,-0.18701525033,-0.995127220749,0.190810354747,-0.883254163296,-1.08561145258
67,37.7394374,-122.4942484,-0.107293754962,-0.558696097019,-0.577156227481,-0.623243973105,-0.55350189557,-0.695427973739,0.296373464635,-0.11156436858,-0.633265143885
68,37.7357698,-122.4943028,-0.0871194858079,-0.548370190343,-0.582151402474,-0.640860068022,-0.56385460181,-0.827662656077,-0.142205577951,-0.459748202101,-0.723540470091
69,37.7328905,-122.4937858,0.099494111722,-0.56532278557,-0.56783587437,-0.651281906908,-0.573703827126,-1.1930526594,-0.5414578556,-0.690077289134,-0.675150277189
70,37.792177,-122.4404105,0.97279883556,-0.336865150007,-0.561836790011,0.00678090610882,-0.367183475438,1.17313796496,0.405078160262,0.256246231905,0.377536866769
71,37.7951697,-122.4393181,1.12686013285,-0.325630439857,-0.56830186079,0.0905838632831,-0.340666448555,1.2633086893,0.377522610266,0.166841234722,0.597627225308
72,37.7899968,-122.4433864,0.626834402845,-0.346916170527,-0.320179155215,-0.0281085685992,-0.370702329379,1.40319176505,0.296552230271,0.218792934109,0.695048605535
73,37.7872735,-122.4428347,0.164782519992,-0.160498772155,-0.232951198672,-0.0236645380463,-0.248472461174,1.2619756195,-0.0190435828517,0.450595078437,0.904069834855
74,37.7865375,-122.441009,0.0498998658792,0.0882680787557,0.302253780853,0.00448635436883,-0.145323573029,0.83432407573,-0.247375510444,0.566950018977,0.894264637316
75,37.7858221,-122.4391112,0.288622331419,0.146673253859,0.198109302205,0.0621884408832,-0.0365393471609,0.0603558274946,-0.466534329589,0.694599532913,0.891745672144
76,37.7960053,-122.4327429,0.700366901695,-0.0129757984321,-0.0405024100532,0.722563471056,-0.122626464987,1.43826178514,-0.0134659705422,0.901717250946,0.900148387085
77,37.7839892,-122.4387813,0.110541986174,0.00384271405375,-0.276218141478,-0.00405062813904,0.0596503707581,-0.902426347492,-0.674025502322,0.815190553918,0.932644902898
78,37.7942205,-122.4102169,0.517676676573,3.09527148251,-0.103176190291,2.87377714851,0.645622135163,1.07351109891,0.189218267773,2.24302847153,1.00729250464
79,37.7990181,-122.4240762,0.622621995599,0.162229591989,0.195027755986,0.472734304082,-0.0518506242082,0.615913963817,-0.417202045134,1.35724505419,0.936546063197
80,37.804612,-122.425204,0.247473168482,-0.16747792452,-0.420254590947,0.352119619314,-0.126822298633,-1.04003695817,-0.873536751404,0.183196392831,0.642883734189
81,37.8018023,-122.4246368,0.545471206714,0.0524475274096,0.458424179587,0.339145088154,-0.11513464906,0.144579009464,-0.652872907376,0.771017424829,0.701503693475
82,37.8008602,-122.4244488,0.583410396655,0.0930233549654,0.323745460599,0.375456948153,-0.0965246513621,0.158581223804,-0.583698129648,0.973226760595,0.803487610629
83,37.8042105,-122.428402,0.444768238111,-0.177867219644,-0.576500629329,0.30310127504,-0.162031747049,-0.382666066164,-0.732859132747,0.157294681863,0.435621588552
84,37.8069845,-122.4064576,0.872298097189,-0.257030973029,0.254669470134,0.580928709614,0.183201377014,-1.68571989836,-1.49189928119,-0.538160315423,0.522935322823
85,37.7908312,-122.4001457,2.64616890195,3.24772963424,4.56393075496,4.33764710945,1.10664217376,-2.07195327518,-1.99164276342,-0.533007305083,0.938806879637
86,37.7955964,-122.3992336,2.69961018038,1.85528600901,3.34532591604,2.64790477603,0.562445519079,-0.169261654713,-1.90168753555,-0.767119075231,0.982063069033
87,37.7692304,-122.4102397,0.94117923858,0.0683530800069,-0.0503296828592,0.54677078022,0.337894963071,-1.79589874281,-1.60743993598,-0.751774001988,0.641539773138
88,37.7321238,-122.4336744,-0.384803114787,-0.33480902917,-0.142003452211,-0.394375078022,-0.397729547538,-1.75042716113,-0.734359899127,-0.660623156947,-0.0516455556351
89,37.7957667,-122.4610644,0.464309597155,-0.50734798549,-0.619646412603,-0.61988821806,-0.64747054796,-1.28968263252,-0.885889484856,-1.32906227601,-2.24339443984
90,37.8012788,-122.4626604,-0.0806562433604,-0.64575227328,-0.577177458339,-0.858697482847,-0.633947268338,-1.02139018884,-2.04696564251,-2.01248833717,-2.62895465676
91,37.7951225,-122.4653998,0.126911959142,-0.519697142172,-0.634166639147,-0.564404727331,-0.607883586966,-1.35341309645,-0.972378076411,-1.26516721671,-2.98571809019
92,37.7085253,-122.4052693,-0.0713097961734,-0.362526242579,-0.565865881153,-0.628637311205,-0.374495793248,-0.19534743411,1.60851459474,0.191163217343,-0.453027209846
93,37.7600843,-122.4439614,0.306792603888,-0.499201026737,-0.548937407529,-0.426296050748,-0.438046891679,-0.556915654738,-0.192881726345,0.119592424579,0.032706435171
94,37.7911757,-122.4923383,1.18318919625,-0.687467539481,-0.479473772435,-0.735957185227,-0.518505937349,-1.11284198663,-0.128189296474,-0.323100927042,-3.13826071115
95,37.7626006,-122.477642,0.0526369594613,-0.0388250366741,0.104166217925,-0.362598152694,-0.407568699881,0.485616151466,0.0848881989433,0.525865884621,0.624009501701
96,37.7652384,-122.4820719,0.0279926761181,0.179910290981,-0.161188466326,-0.396945570394,-0.466646908005,-0.952290580597,-0.296250614039,0.561445179176,0.294570634974
97,37.7513375,-122.4711306,0.107772049477,-0.673984475554,-0.58547162576,-0.638069023579,-0.563099930833,0.487997414152,0.724088017746,-0.215223607546,-0.950008480277
98,37.7514451,-122.476226,-0.0647436002964,-0.683264887929,-0.497156793471,-0.556262431725,-0.510496705668,0.685694675334,1.18677233751,0.179450700911,-0.14959173097
99,37.7607294,-122.4774882,0.0270659809277,-0.311316395345,-0.397617356965,-0.404747496227,-0.450143590171,1.24360566648,0.492133961556,0.509677071507,0.472696992743
100,37.7515996,-122.4635523,0.25307869825,-0.641199196209,-0.580578120249,-0.739743540709,-0.58585569294,0.389822938642,0.647029570078,-0.470427028869,-2.11053672436
101,37.7634962,-122.4319123,0.339399900702,0.576969344885,1.68429152916,0.331171481143,0.313273581814,-0.137119909308,-0.156607426431,0.938788993856,0.99531374117
102,37.7655894,-122.42418,0.14599554211,0.358850654027,0.943263538136,0.549965270593,0.900525667186,-0.3039091268,-0.291862174342,0.961060921025,0.876797672354
103,37.7635138,-122.4262741,0.0526158610096,0.153897701032,-0.157367592492,0.321310022138,0.39843415769,-0.537234215077,-0.421548413678,0.999902587394,0.850613904763
104,37.7692363,-122.4214052,0.434200628613,0.226969441335,0.704868359356,0.682202620225,1.12486939881,-0.410065766672,-0.634785763015,0.481166457634,0.901267024642
105,37.7653344,-122.4216718,0.288625026181,0.700792536062,2.97367608093,0.85509193906,1.78780415607,0.480996998652,0.161777619963,0.874230488007,0.987652578004
106,37.7636033,-122.4233434,0.15263238576,0.438152996073,0.999589133246,0.644885249507,0.984423566928,0.226751591451,0.0263239580043,1.02726783654,0.981215891196
107,37.762815,-122.4205691,0.210859906381,0.780475376826,2.79063728063,1.05849387365,1.79050389803,0.510132253198,0.536505480742,0.996633575111,1.00101113743
108,37.7609683,-122.420394,0.255576545847,0.8375297516,2.70082169811,1.110122362,1.29452807078,0.682188662967,0.678600453892,1.09376607905,0.985509150032
109,37.756133,-122.4204879,0.297349050255,1.34170996184,2.28785849437,0.945853113652,0.517205236349,1.02324649286,0.709436426615,1.0878168166,1.00893657483
110,37.758101,-122.4430774,0.261833495042,-0.569603978996,-0.581691975239,-0.494854182809,-0.451757612263,-0.210287437197,-0.194785776366,-0.0190639544016,-0.229614777999
111,37.7547689,-122.4393673,0.298881030537,-0.430599886886,-0.562567435626,-0.41790908097,-0.453902429758,0.509380134725,0.140050276797,0.121283734717,0.172984625589
112,37.7527804,-122.4427909,0.289473408095,-0.615387445177,-0.579605608734,-0.561864118523,-0.48960534096,-0.434731764419,-0.258912025534,-0.158786321215,-0.743178818528
113,37.7528206,-122.4415598,0.292356266718,-0.600329191095,-0.573410359031,-0.524770025218,-0.486642130038,0.175930506706,-0.0894313601263,-0.0804090036758,-0.140546247624
114,37.7219689,-122.4841664,-2.44359630698,-0.674962452109,-0.252192154762,-0.604536637654,-0.411323918873,-0.475379473672,-0.688258971248,-0.379848867292,-0.387345199455
115,37.7389226,-122.4066195,-2.71632810179,0.414141552621,-0.445341327676,-0.295781461897,-0.469430256112,-1.89947631528,-1.56583190172,-1.44091559857,0.182679105914
116,37.7237788,-122.4556408,-0.0594402549116,0.117434506722,-0.0628902391783,-0.239251707973,-0.192997746337,-0.48100223864,0.788888054244,-0.354047061288,0.179792864765
117,37.7335451,-122.4053323,-0.225700433859,0.683589151519,-0.397794672664,-0.253232977618,-0.201980207132,-0.680958205288,0.162259190647,-0.98637215918,0.268143215867
118,37.7335899,-122.4068878,-0.39502772179,0.638986632338,-0.428307312693,-0.284213433052,-0.290040657246,-0.598067670172,-0.0525218443806,-0.989582317523,0.28819569625
119,37.7329718,-122.401198,-0.24192428659,0.262711592476,-0.357645953165,-0.284854841967,-0.144115067712,0.862509957249,1.33471846886,-0.760974551232,0.141992816984
120,37.7436426,-122.3950826,-0.803423579015,0.234037046354,-0.268512237384,-0.439539998427,-0.334198964961,-2.31992533639,-1.88387962814,-1.74851771909,-0.847292695621
121,37.7390485,-122.3990093,-0.139926620516,-0.199697164992,-0.52236413321,-0.344691767046,-0.292744862564,-0.539191947931,-0.428720091777,-1.40071669063,0.132570121607
122,37.7380009,-122.3971624,-0.334530466624,-0.177841031575,-0.412700107185,-0.311035666787,-0.111147033721,0.342448370044,0.448499278774,-1.21596074126,0.0506311100189
123,37.7358475,-122.3992724,-0.353520223173,-0.144730305077,-0.555142203447,-0.329565766098,-0.200411260298,0.962871593537,1.01389067097,-1.01702783886,-0.0218540962271
124,37.7842442,-122.3928501,0.141025947168,0.557027608973,0.0497779719231,0.608904464713,0.113922978155,-0.342118078542,-1.04733108442,-0.238004340733,0.431669064698
125,37.783209,-122.3917617,0.411264592811,0.470007057521,0.227111155361,0.390839350269,0.0492199390086,0.353187841873,-1.00758370316,-0.198993345779,0.482608226205
126,37.7116163,-122.4525442,-0.257352769936,-0.360952719707,-0.546194488778,-0.454356308984,-0.324447924784,-0.303760209545,1.15816030906,0.210521105721,-0.10995494834
